0.044
95 9501
587 233 220
12
1 86 1  45 1  45 1 20
2 73 0  72 0  35 1 18
3 42 1  92 0  25 1 13
4 48 1  82 1  55 1 9
5 51 1  74 1  51 1 9
6 91 0  55 1  40 1 13
7 35 1  75 0  56 1 8
8 95 0  72 1  38 1 11
9 85 1  73 1  62 1 10
10 118 0  48 1  38 1 11
11 55 0  62 0  25 1 10
12 81 1  99 1  58 1 10
(310,85,73) ; (0,0,0)
(217,146,219) ; (0,87,0)
(99,232,162) ; (488,0,0)
(82,187,220) ; (406,0,0)
(270,45,217) ; (218,188,0)
(56,137,175) ; (350,0,0)
(148,51,204) ; (258,137,0)
(40,91,220) ; (310,0,0)
(38,95,216) ; (217,93,0)
(90,45,217) ; (260,91,0)
(124,85,146) ; (0,0,73)
(184,84,75) ; (124,0,73)
(85,73,62) ; (124,0,148)
(95,76,72) ; (209,0,148)
(91,40,55) ; (496,0,162)
(99,162,58) ; (488,70,162)
(92,25,42) ; (495,40,162)
(48,118,38) ; (357,0,175)
