0.0415
44 4401
587 233 220
12
1 56 1  85 1  47 1 20
2 60 0  29 1  22 1 12
3 38 1  72 1  72 1 14
4 55 1  76 1  73 1 15
5 57 1  90 1  65 1 13
6 31 1  93 0  60 1 3
7 68 0  92 0  28 1 17
8 66 0  34 1  28 1 7
9 90 0  60 0  22 1 13
10 83 0  51 1  37 1 15
11 67 1  47 1  59 1 18
12 79 0  73 0  24 1 16
(336,141,144) ; (0,0,0)
(110,228,218) ; (477,0,0)
(195,90,215) ; (0,143,0)
(73,158,220) ; (404,0,0)
(76,73,182) ; (401,160,0)
(68,92,218) ; (336,0,0)
(204,92,84) ; (197,141,0)
(67,47,177) ; (337,92,0)
(130,90,136) ; (271,143,84)
(73,76,127) ; (197,157,84)
(249,51,74) ; (0,0,144)
(120,90,73) ; (0,51,144)
(153,83,74) ; (120,51,144)
(83,51,74) ; (249,0,144)
(60,88,29) ; (275,51,144)
(56,85,47) ; (279,51,173)
(66,34,28) ; (338,92,177)
(72,72,38) ; (405,160,182)
