0.0412
30 3001
587 233 220
12
1 73 0  68 1  35 1 10
2 45 1  67 1  60 1 14
3 57 1  48 1  78 1 10
4 55 1  60 1  42 1 9
5 70 1  42 1  74 1 9
6 106 0  30 1  34 1 9
7 58 1  44 1  34 1 9
8 85 0  79 1  40 1 9
9 88 1  60 1  59 1 13
10 95 1  99 1  59 1 11
11 50 1  78 1  59 1 14
12 63 1  57 1  73 1 11
(440,59,216) ; (0,0,0)
(297,95,217) ; (0,138,0)
(118,120,218) ; (469,113,0)
(146,68,175) ; (441,0,0)
(255,79,120) ; (0,59,0)
(180,45,201) ; (407,68,0)
(114,63,219) ; (355,170,0)
(63,57,219) ; (406,113,0)
(58,34,220) ; (297,199,0)
(106,34,180) ; (301,59,0)
(42,74,214) ; (364,96,0)
(58,44,136) ; (297,155,0)
(67,60,135) ; (297,95,0)
(42,74,140) ; (255,59,0)
(177,78,100) ; (0,59,120)
(74,70,42) ; (177,59,120)
(55,60,84) ; (309,95,135)
(55,42,60) ; (300,157,136)
(42,70,74) ; (255,59,140)
(73,63,57) ; (177,59,162)
(120,67,45) ; (467,0,175)
(106,34,30) ; (301,59,180)
