0.0412
30 3001
587 233 220
12
1 73 0  68 1  35 1 10
2 45 1  67 1  60 1 14
3 57 1  48 1  78 1 10
4 55 1  60 1  42 1 9
5 70 1  42 1  74 1 9
6 106 0  30 1  34 1 9
7 58 1  44 1  34 1 9
8 85 0  79 1  40 1 9
9 88 1  60 1  59 1 13
10 95 1  99 1  59 1 11
11 50 1  78 1  59 1 14
12 63 1  57 1  73 1 11
(0,0,0) ; (88,59,60)
(88,0,0) ; (176,59,60)
(176,0,0) ; (264,59,60)
(264,0,0) ; (352,59,60)
(352,0,0) ; (440,59,60)
(0,0,60) ; (48,57,138)
(48,0,60) ; (96,57,138)
(96,0,60) ; (144,57,138)
(144,0,60) ; (192,57,138)
(192,0,60) ; (240,57,138)
(240,0,60) ; (290,59,138)
(290,0,60) ; (340,59,138)
(340,0,60) ; (390,59,138)
(390,0,60) ; (440,59,138)
(0,0,138) ; (48,57,216)
(48,0,138) ; (96,57,216)
(96,0,138) ; (144,57,216)
(144,0,138) ; (192,57,216)
(192,0,138) ; (240,57,216)
(240,0,138) ; (290,59,216)
(290,0,138) ; (340,59,216)
(340,0,138) ; (390,59,216)
(390,0,138) ; (440,59,216)
(0,138,0) ; (99,233,59)
(99,138,0) ; (198,233,59)
(198,138,0) ; (297,233,59)
(0,138,59) ; (99,233,118)
(99,138,59) ; (198,233,118)
(198,138,59) ; (297,233,118)
(0,138,118) ; (59,233,217)
(59,138,118) ; (118,233,217)
(118,138,118) ; (177,233,217)
(177,138,118) ; (236,233,217)
(236,138,118) ; (295,233,217)
(469,113,0) ; (528,173,88)
(528,113,0) ; (587,173,88)
(469,173,0) ; (528,233,88)
(528,173,0) ; (587,233,88)
(469,113,88) ; (528,173,176)
(528,113,88) ; (587,173,176)
(469,173,88) ; (528,233,176)
(528,173,88) ; (587,233,176)
(469,113,176) ; (524,173,218)
(524,113,176) ; (579,173,218)
(469,173,176) ; (524,233,218)
(524,173,176) ; (579,233,218)
(441,0,0) ; (514,68,35)
(514,0,0) ; (587,68,35)
(441,0,35) ; (514,68,70)
(514,0,35) ; (587,68,70)
(441,0,70) ; (514,68,105)
(514,0,70) ; (587,68,105)
(441,0,105) ; (514,68,140)
(514,0,105) ; (587,68,140)
(441,0,140) ; (514,68,175)
(514,0,140) ; (587,68,175)
(0,59,0) ; (85,138,40)
(85,59,0) ; (170,138,40)
(170,59,0) ; (255,138,40)
(0,59,40) ; (85,138,80)
(85,59,40) ; (170,138,80)
(170,59,40) ; (255,138,80)
(0,59,80) ; (85,138,120)
(85,59,80) ; (170,138,120)
(170,59,80) ; (255,138,120)
(407,68,0) ; (467,113,67)
(467,68,0) ; (527,113,67)
(527,68,0) ; (587,113,67)
(407,68,67) ; (467,113,134)
(467,68,67) ; (527,113,134)
(527,68,67) ; (587,113,134)
(407,68,134) ; (467,113,201)
(467,68,134) ; (527,113,201)
(527,68,134) ; (587,113,201)
(355,170,0) ; (412,233,73)
(412,170,0) ; (469,233,73)
(355,170,73) ; (412,233,146)
(412,170,73) ; (469,233,146)
(355,170,146) ; (412,233,219)
(412,170,146) ; (469,233,219)
(406,113,0) ; (469,170,73)
(406,113,73) ; (469,170,146)
(406,113,146) ; (469,170,219)
(297,199,0) ; (355,233,44)
(297,199,44) ; (355,233,88)
(297,199,88) ; (355,233,132)
(297,199,132) ; (355,233,176)
(297,199,176) ; (355,233,220)
(301,59,0) ; (407,93,30)
(301,59,30) ; (407,93,60)
(301,59,60) ; (407,93,90)
(301,59,90) ; (407,93,120)
(301,59,120) ; (407,93,150)
(301,59,150) ; (407,93,180)
(364,96,0) ; (406,170,70)
(364,96,70) ; (406,170,140)
(364,96,140) ; (406,166,214)
(297,155,0) ; (355,199,34)
(297,155,34) ; (355,199,68)
(297,155,68) ; (355,199,102)
(297,155,102) ; (355,199,136)
(297,95,0) ; (364,155,45)
(297,95,45) ; (364,155,90)
(297,95,90) ; (364,155,135)
(255,59,0) ; (297,133,70)
(255,59,70) ; (297,133,140)
(0,59,120) ; (59,137,170)
(59,59,120) ; (118,137,170)
(118,59,120) ; (177,137,170)
(0,59,170) ; (59,137,220)
(59,59,170) ; (118,137,220)
(118,59,170) ; (177,137,220)
(177,59,120) ; (251,129,162)
(309,95,135) ; (364,155,177)
(309,95,177) ; (364,155,219)
(300,157,136) ; (355,199,196)
(255,59,140) ; (297,129,214)
(177,59,162) ; (250,122,219)
(467,0,175) ; (527,67,220)
(527,0,175) ; (587,67,220)
(301,59,180) ; (407,93,210)
