(576,63,152)
(0,0,0)
(177,70,220)
(0,163,0)
(177,166,70)
(410,67,0)
(210,98,105)
(0,63,0)
(86,169,70)
(324,64,0)
(86,70,167)
(177,163,0)
(60,66,164)
(263,167,0)
(65,99,120)
(210,63,0)
(48,104,92)
(276,63,0)
(175,68,145)
(411,165,70)
(104,96,92)
(482,67,70)
(66,98,120)
(416,67,70)
(86,78,148)
(324,155,70)
(84,90,84)
(326,64,70)
(48,104,46)
(276,63,92)
(156,86,113)
(0,63,105)
(51,66,111)
(156,63,105)
(45,28,42)
(156,131,105)
(59,98,70)
(210,63,120)
(48,104,46)
(276,63,138)
(45,28,42)
(156,131,147)
(408,57,68)
(0,0,152)
(102,57,68)
(474,0,152)
(65,60,66)
(409,0,152)
(74,51,66)
(336,64,154)
(78,39,43)
(332,115,154)
(102,68,57)
(484,67,162)
(90,28,42)
(496,135,162)
(60,65,33)
(263,167,164)
(57,68,51)
(177,163,167)
(28,45,42)
(234,186,167)
(43,68,35)
(281,63,184)
(42,90,28)
(439,67,190)
(45,84,28)
(210,63,190)
(77,35,21)
(333,119,197)
