0.0468
51 5101
587 233 220
12
1 30 1  84 0  33 1 11
2 42 1  59 1  34 1 9
3 103 0  100 0  46 1 11
4 111 1  99 1  65 1 10
5 31 1  99 0  38 1 10
6 119 0  60 1  33 1 13
7 77 0  47 0  23 1 14
8 98 1  93 1  69 1 8
9 33 1  57 1  80 0 6
10 40 1  97 0  36 1 5
11 52 1  88 0  34 1 16
12 45 1  43 1  51 1 9
(0,0,0) ; (103,100,46)
(103,0,0) ; (206,100,46)
(206,0,0) ; (309,100,46)
(0,0,46) ; (103,100,92)
(103,0,46) ; (206,100,92)
(206,0,46) ; (309,100,92)
(0,0,92) ; (103,100,138)
(103,0,92) ; (206,100,138)
(206,0,92) ; (309,100,138)
(0,134,0) ; (111,233,65)
(111,134,0) ; (222,233,65)
(222,134,0) ; (333,233,65)
(333,134,0) ; (444,233,65)
(0,134,65) ; (111,233,130)
(111,134,65) ; (222,233,130)
(222,134,65) ; (333,233,130)
(333,134,65) ; (444,233,130)
(0,134,130) ; (84,167,160)
(0,167,130) ; (84,200,160)
(0,200,130) ; (84,233,160)
(84,134,130) ; (203,167,190)
(84,167,130) ; (203,200,190)
(84,200,130) ; (203,233,190)
(203,134,130) ; (322,167,190)
(322,134,130) ; (441,167,190)
(203,167,130) ; (322,200,190)
(322,167,130) ; (441,200,190)
(203,200,130) ; (322,233,190)
(322,200,130) ; (441,233,190)
(0,134,160) ; (84,167,190)
(0,167,160) ; (84,200,190)
(0,200,160) ; (84,233,190)
(0,134,190) ; (77,181,213)
(77,134,190) ; (154,181,213)
(154,134,190) ; (231,181,213)
(231,134,190) ; (308,181,213)
(308,134,190) ; (385,181,213)
(0,181,190) ; (77,228,213)
(77,181,190) ; (154,228,213)
(154,181,190) ; (231,228,213)
(231,181,190) ; (308,228,213)
(308,181,190) ; (385,228,213)
(385,134,190) ; (432,211,213)
(311,0,0) ; (380,98,93)
(380,0,0) ; (449,98,93)
(449,0,0) ; (518,98,93)
(518,0,0) ; (587,98,93)
(311,0,93) ; (380,98,186)
(380,0,93) ; (449,98,186)
(449,0,93) ; (518,98,186)
(518,0,93) ; (587,98,186)
(311,0,186) ; (370,42,220)
(370,0,186) ; (429,42,220)
(311,42,186) ; (370,84,220)
(370,42,186) ; (429,84,220)
(429,0,186) ; (481,88,220)
(481,0,186) ; (533,88,220)
(533,0,186) ; (585,88,220)
(488,103,0) ; (587,168,111)
(488,168,0) ; (587,233,111)
(0,100,0) ; (88,134,52)
(88,100,0) ; (176,134,52)
(176,100,0) ; (264,134,52)
(264,100,0) ; (352,134,52)
(352,100,0) ; (440,134,52)
(0,100,52) ; (88,134,104)
(88,100,52) ; (176,134,104)
(176,100,52) ; (264,134,104)
(264,100,52) ; (352,134,104)
(352,100,52) ; (440,134,104)
(445,98,0) ; (488,143,51)
(445,143,0) ; (488,188,51)
(445,188,0) ; (488,233,51)
(445,98,51) ; (488,143,102)
(445,143,51) ; (488,188,102)
(445,188,51) ; (488,233,102)
(445,98,102) ; (488,143,153)
(445,143,102) ; (488,188,153)
(445,188,102) ; (488,233,153)
(0,101,104) ; (80,134,161)
(80,101,104) ; (160,134,161)
(0,101,161) ; (80,134,218)
(80,101,161) ; (160,134,218)
(176,100,104) ; (264,134,156)
(264,100,104) ; (352,134,156)
(352,100,104) ; (440,134,156)
(488,109,111) ; (587,140,149)
(488,140,111) ; (587,171,149)
(488,171,111) ; (587,202,149)
(488,202,111) ; (587,233,149)
(0,0,138) ; (103,100,184)
(103,0,138) ; (206,100,184)
(206,0,138) ; (242,97,178)
(242,0,138) ; (278,97,178)
(206,0,178) ; (242,97,218)
(242,0,178) ; (278,97,218)
(278,0,138) ; (309,99,176)
(278,0,176) ; (309,99,214)
(488,114,149) ; (521,233,209)
(521,114,149) ; (554,233,209)
(554,114,149) ; (587,233,209)
(450,134,153) ; (488,233,184)
(450,134,184) ; (488,233,215)
(446,98,153) ; (488,132,212)
(356,101,156) ; (440,134,186)
(356,101,186) ; (440,134,216)
(176,100,156) ; (218,134,215)
(218,100,156) ; (260,134,215)
(260,100,156) ; (302,134,215)
(302,100,156) ; (344,134,215)
(0,0,184) ; (97,40,220)
(0,40,184) ; (84,70,217)
(0,70,184) ; (84,100,217)
(84,40,184) ; (203,100,217)
(97,0,184) ; (196,38,215)
