0.0466
72 7201
587 233 220
12
1 117 1  72 1  79 1 6
2 60 1  46 1  42 1 8
3 82 1  68 1  67 1 5
4 60 1  45 1  64 1 9
5 52 1  83 0  36 1 10
6 56 1  79 1  51 1 10
7 106 0  96 0  42 1 14
8 54 1  29 1  48 1 13
9 118 1  88 1  80 1 8
10 116 0  28 1  43 1 8
11 74 0  90 0  22 1 9
12 64 1  33 1  80 0 9
(0,0,0) ; (118,80,88)
(118,0,0) ; (236,80,88)
(236,0,0) ; (354,80,88)
(354,0,0) ; (472,80,88)
(0,0,88) ; (118,80,176)
(118,0,88) ; (236,80,176)
(236,0,88) ; (354,80,176)
(354,0,88) ; (472,80,176)
(0,116,0) ; (79,233,72)
(79,116,0) ; (158,233,72)
(0,116,72) ; (79,233,144)
(79,116,72) ; (158,233,144)
(0,116,144) ; (79,233,216)
(79,116,144) ; (158,233,216)
(375,137,0) ; (481,233,42)
(481,137,0) ; (587,233,42)
(375,137,42) ; (481,233,84)
(481,137,42) ; (587,233,84)
(375,137,84) ; (481,233,126)
(481,137,84) ; (587,233,126)
(375,137,126) ; (481,233,168)
(481,137,126) ; (587,233,168)
(505,0,0) ; (587,68,67)
(505,68,0) ; (587,136,67)
(505,0,67) ; (587,68,134)
(505,68,67) ; (587,136,134)
(505,0,134) ; (585,33,198)
(505,33,134) ; (585,66,198)
(505,66,134) ; (585,99,198)
(505,99,134) ; (585,132,198)
(0,80,0) ; (83,116,52)
(83,80,0) ; (166,116,52)
(0,80,52) ; (83,116,104)
(83,80,52) ; (166,116,104)
(0,80,104) ; (83,116,156)
(83,80,104) ; (166,116,156)
(472,0,0) ; (505,80,64)
(472,0,64) ; (505,80,128)
(472,0,128) ; (505,80,192)
(158,137,0) ; (212,185,29)
(212,137,0) ; (266,185,29)
(266,137,0) ; (320,185,29)
(320,137,0) ; (374,185,29)
(158,185,0) ; (212,233,29)
(212,185,0) ; (266,233,29)
(266,185,0) ; (320,233,29)
(320,185,0) ; (374,233,29)
(158,137,29) ; (264,233,71)
(264,137,29) ; (370,233,71)
(158,137,71) ; (264,233,113)
(264,137,71) ; (370,233,113)
(268,80,0) ; (347,136,51)
(347,80,0) ; (426,136,51)
(426,80,0) ; (505,136,51)
(268,80,51) ; (347,136,102)
(347,80,51) ; (426,136,102)
(426,80,51) ; (505,136,102)
(268,80,102) ; (384,108,145)
(384,80,102) ; (500,108,145)
(268,108,102) ; (384,136,145)
(384,108,102) ; (500,136,145)
(166,80,0) ; (217,136,79)
(217,80,0) ; (268,136,79)
(166,80,79) ; (217,136,158)
(217,80,79) ; (268,136,158)
(158,141,113) ; (218,187,155)
(218,141,113) ; (278,187,155)
(158,187,113) ; (218,233,155)
(218,187,113) ; (278,233,155)
(158,141,155) ; (218,186,219)
(218,141,155) ; (278,186,219)
(158,186,155) ; (218,231,219)
(218,186,155) ; (278,231,219)
(278,173,113) ; (324,233,155)
(324,173,113) ; (370,233,155)
(278,173,155) ; (323,233,219)
(323,173,155) ; (368,233,219)
(287,137,113) ; (370,173,165)
(287,137,165) ; (370,173,217)
(268,80,145) ; (384,108,188)
(384,80,145) ; (500,108,188)
(268,108,145) ; (384,136,188)
(384,108,145) ; (500,136,188)
(0,80,156) ; (80,113,220)
(80,80,156) ; (160,113,220)
(166,80,158) ; (230,125,218)
(230,80,158) ; (259,128,212)
(375,137,168) ; (481,233,210)
(481,137,168) ; (587,233,210)
(0,0,176) ; (46,60,218)
(46,0,176) ; (92,60,218)
(92,0,176) ; (182,74,198)
(182,0,176) ; (272,74,198)
(272,0,176) ; (362,74,198)
(362,0,176) ; (452,74,198)
(92,0,198) ; (182,74,220)
(182,0,198) ; (272,74,220)
(272,0,198) ; (362,74,220)
(362,0,198) ; (452,74,220)
(308,80,188) ; (356,134,217)
(356,80,188) ; (404,134,217)
(404,80,188) ; (452,134,217)
(452,80,188) ; (500,134,217)
(511,0,198) ; (585,90,220)
