0.0481
50 5001
587 233 220
12
1 34 1  47 1  63 1 14
2 36 1  99 0  65 1 8
3 58 0  87 0  26 1 10
4 60 0  27 1  30 1 17
5 94 0  27 1  58 0 10
6 91 1  74 1  56 1 26
7 92 1  61 1  60 1 12
8 99 0  40 1  24 1 11
9 77 0  94 0  25 1 15
10 86 0  34 1  52 1 14
11 37 1  67 1  58 1 12
12 35 1  47 1  62 1 16
(182,112,215) ; (0,0,0)
(296,91,220) ; (291,0,0)
(183,120,214) ; (0,113,0)
(63,141,218) ; (524,92,0)
(182,74,168) ; (342,159,0)
(172,68,156) ; (352,91,0)
(108,99,65) ; (182,0,0)
(154,94,175) ; (183,139,0)
(99,40,216) ; (183,99,0)
(62,47,175) ; (290,91,0)
(108,99,65) ; (182,0,65)
(65,99,36) ; (182,0,130)
(40,99,24) ; (247,0,130)
(36,99,65) ; (247,0,154)
(34,47,63) ; (490,112,156)
(111,67,58) ; (379,92,156)
(27,60,30) ; (352,99,156)
(58,94,54) ; (182,0,166)
(86,68,52) ; (438,165,168)
(62,70,47) ; (376,163,168)
(34,63,47) ; (342,170,168)
(77,94,25) ; (183,139,175)
(47,62,35) ; (290,171,175)
(30,60,27) ; (260,173,175)
(60,30,27) ; (277,141,175)
(62,47,35) ; (290,91,175)
(27,60,30) ; (352,99,186)
