0.0445
81 8101
587 233 220
12
1 32 1  25 1  62 0 23
2 72 1  96 1  68 1 13
3 36 1  72 0  65 1 22
4 94 0  59 0  29 1 11
5 96 0  25 1  25 1 9
6 31 1  77 0  39 1 17
7 93 0  66 1  37 1 21
8 77 1  62 1  46 1 10
9 80 0  38 1  20 1 15
10 65 1  93 1  57 1 14
11 83 0  55 0  22 1 16
12 30 1  96 0  28 1 11
(186,171,196) ; (0,0,0)
(288,136,216) ; (299,0,0)
(112,96,166) ; (475,137,0)
(231,62,193) ; (0,171,0)
(60,96,198) ; (415,137,0)
(118,94,181) ; (297,139,0)
(111,93,220) ; (186,0,0)
(65,72,144) ; (231,161,0)
(39,77,217) ; (186,94,0)
(72,68,168) ; (225,93,0)
(64,62,75) ; (231,171,144)
(110,83,44) ; (476,147,166)
(62,64,50) ; (225,94,168)
(77,93,39) ; (334,139,181)
(31,77,39) ; (303,155,181)
(166,55,22) ; (0,178,193)
(32,62,25) ; (166,171,193)
(138,166,22) ; (0,0,196)
(38,160,20) ; (138,0,196)
(55,83,22) ; (419,148,198)
