0.0453
28 2801
587 233 220
12
1 56 1  46 1  73 1 5
2 94 0  44 1  54 1 7
3 40 1  60 1  57 1 6
4 58 0  77 0  24 1 9
5 69 1  78 1  50 1 12
6 107 1  85 1  70 1 11
7 65 1  95 1  65 1 12
8 63 1  56 1  65 1 7
9 97 0  54 1  34 1 12
10 72 1  67 1  66 1 4
11 88 0  69 0  32 1 9
12 96 1  83 1  78 1 6
(352,69,142) ; (0,0,0)
(195,164,216) ; (0,69,0)
(255,70,214) ; (332,163,0)
(70,85,214) ; (517,0,0)
(192,78,166) ; (395,85,0)
(107,85,210) ; (410,0,0)
(58,77,214) ; (352,0,0)
(83,96,156) ; (195,137,0)
(54,94,220) ; (278,139,0)
(60,80,219) ; (335,83,0)
(72,66,67) ; (195,69,0)
(67,66,216) ; (268,69,0)
(65,65,151) ; (195,69,67)
(95,65,65) ; (0,0,142)
(250,69,78) ; (95,0,142)
(73,92,56) ; (195,141,156)
(97,78,54) ; (490,85,166)
(94,44,54) ; (396,119,166)
