0.1158
22 2201
587 233 220
3
1 73 0  56 0  28 1 40
2 39 1  78 0  67 1 33
3 104 1  67 1  67 1 40
(0,0,0) ; (67,67,104)
(67,0,0) ; (134,67,104)
(134,0,0) ; (201,67,104)
(0,67,0) ; (67,134,104)
(67,67,0) ; (134,134,104)
(134,67,0) ; (201,134,104)
(201,0,0) ; (268,67,104)
(268,0,0) ; (335,67,104)
(335,0,0) ; (402,67,104)
(402,0,0) ; (469,67,104)
(201,67,0) ; (268,134,104)
(268,67,0) ; (335,134,104)
(335,67,0) ; (402,134,104)
(402,67,0) ; (469,134,104)
(0,194,0) ; (78,233,67)
(78,194,0) ; (156,233,67)
(156,194,0) ; (234,233,67)
(234,194,0) ; (312,233,67)
(0,194,67) ; (78,233,134)
(78,194,67) ; (156,233,134)
(156,194,67) ; (234,233,134)
(234,194,67) ; (312,233,134)
(0,194,134) ; (78,233,201)
(78,194,134) ; (156,233,201)
(156,194,134) ; (234,233,201)
(234,194,134) ; (312,233,201)
(470,0,0) ; (509,78,67)
(509,0,0) ; (548,78,67)
(548,0,0) ; (587,78,67)
(470,78,0) ; (509,156,67)
(509,78,0) ; (548,156,67)
(548,78,0) ; (587,156,67)
(470,0,67) ; (509,78,134)
(509,0,67) ; (548,78,134)
(548,0,67) ; (587,78,134)
(470,78,67) ; (509,156,134)
(509,78,67) ; (548,156,134)
(548,78,67) ; (587,156,134)
(470,0,134) ; (509,78,201)
(509,0,134) ; (548,78,201)
(548,0,134) ; (587,78,201)
(470,78,134) ; (509,156,201)
(509,78,134) ; (548,156,201)
(548,78,134) ; (587,156,201)
(386,166,0) ; (453,233,104)
(453,166,0) ; (520,233,104)
(520,166,0) ; (587,233,104)
(386,166,104) ; (453,233,208)
(453,166,104) ; (520,233,208)
(520,166,104) ; (587,233,208)
(0,138,0) ; (73,194,28)
(73,138,0) ; (146,194,28)
(146,138,0) ; (219,194,28)
(219,138,0) ; (292,194,28)
(0,138,28) ; (73,194,56)
(73,138,28) ; (146,194,56)
(146,138,28) ; (219,194,56)
(219,138,28) ; (292,194,56)
(0,138,56) ; (73,194,84)
(73,138,56) ; (146,194,84)
(146,138,56) ; (219,194,84)
(219,138,56) ; (292,194,84)
(0,138,84) ; (73,194,112)
(73,138,84) ; (146,194,112)
(146,138,84) ; (219,194,112)
(219,138,84) ; (292,194,112)
(0,138,112) ; (73,194,140)
(73,138,112) ; (146,194,140)
(146,138,112) ; (219,194,140)
(219,138,112) ; (292,194,140)
(0,138,140) ; (73,194,168)
(73,138,140) ; (146,194,168)
(146,138,140) ; (219,194,168)
(219,138,140) ; (292,194,168)
(0,138,168) ; (73,194,196)
(73,138,168) ; (146,194,196)
(146,138,168) ; (219,194,196)
(219,138,168) ; (292,194,196)
(313,177,0) ; (386,233,28)
(313,177,28) ; (386,233,56)
(313,177,56) ; (386,233,84)
(313,177,84) ; (386,233,112)
(313,177,112) ; (386,233,140)
(313,177,140) ; (386,233,168)
(313,177,168) ; (386,233,196)
(308,138,0) ; (386,177,67)
(308,138,67) ; (386,177,134)
(0,0,104) ; (67,67,208)
(67,0,104) ; (134,67,208)
(134,0,104) ; (201,67,208)
(0,67,104) ; (67,134,208)
(67,67,104) ; (134,134,208)
(134,67,104) ; (201,134,208)
(201,0,104) ; (268,67,208)
(268,0,104) ; (335,67,208)
(335,0,104) ; (402,67,208)
(402,0,104) ; (469,67,208)
(201,67,104) ; (268,134,208)
(268,67,104) ; (335,134,208)
(335,67,104) ; (402,134,208)
(402,67,104) ; (469,134,208)
(308,138,134) ; (386,177,201)
