0.0776
96 9601
587 233 220
3
1 66 0  31 1  59 1 42
2 57 1  90 1  54 1 55
3 100 0  48 1  50 1 40
(0,0,0) ; (48,100,50)
(0,100,0) ; (48,200,50)
(0,0,50) ; (48,100,100)
(0,100,50) ; (48,200,100)
(0,0,100) ; (48,100,150)
(0,100,100) ; (48,200,150)
(0,0,150) ; (48,100,200)
(0,100,150) ; (48,200,200)
(407,0,0) ; (497,57,54)
(497,0,0) ; (587,57,54)
(407,57,0) ; (497,114,54)
(497,57,0) ; (587,114,54)
(407,114,0) ; (497,171,54)
(497,114,0) ; (587,171,54)
(407,171,0) ; (497,228,54)
(497,171,0) ; (587,228,54)
(407,0,54) ; (497,57,108)
(497,0,54) ; (587,57,108)
(407,57,54) ; (497,114,108)
(497,57,54) ; (587,114,108)
(407,114,54) ; (497,171,108)
(497,114,54) ; (587,171,108)
(407,171,54) ; (497,228,108)
(497,171,54) ; (587,228,108)
(407,0,108) ; (497,57,162)
(497,0,108) ; (587,57,162)
(407,57,108) ; (497,114,162)
(497,57,108) ; (587,114,162)
(407,114,108) ; (497,171,162)
(497,114,108) ; (587,171,162)
(407,171,108) ; (497,228,162)
(497,171,108) ; (587,228,162)
(407,0,162) ; (497,54,219)
(497,0,162) ; (587,54,219)
(407,54,162) ; (497,108,219)
(497,54,162) ; (587,108,219)
(407,108,162) ; (497,162,219)
(497,108,162) ; (587,162,219)
(407,162,162) ; (497,216,219)
(497,162,162) ; (587,216,219)
(0,202,0) ; (66,233,59)
(66,202,0) ; (132,233,59)
(132,202,0) ; (198,233,59)
(198,202,0) ; (264,233,59)
(264,202,0) ; (330,233,59)
(330,202,0) ; (396,233,59)
(0,202,59) ; (66,233,118)
(66,202,59) ; (132,233,118)
(132,202,59) ; (198,233,118)
(198,202,59) ; (264,233,118)
(264,202,59) ; (330,233,118)
(330,202,59) ; (396,233,118)
(0,202,118) ; (66,233,177)
(66,202,118) ; (132,233,177)
(132,202,118) ; (198,233,177)
(198,202,118) ; (264,233,177)
(264,202,118) ; (330,233,177)
(330,202,118) ; (396,233,177)
(48,0,0) ; (148,48,50)
(148,0,0) ; (248,48,50)
(248,0,0) ; (348,48,50)
(48,48,0) ; (148,96,50)
(148,48,0) ; (248,96,50)
(248,48,0) ; (348,96,50)
(48,96,0) ; (148,144,50)
(148,96,0) ; (248,144,50)
(248,96,0) ; (348,144,50)
(48,0,50) ; (148,48,100)
(148,0,50) ; (248,48,100)
(248,0,50) ; (348,48,100)
(48,48,50) ; (148,96,100)
(148,48,50) ; (248,96,100)
(248,48,50) ; (348,96,100)
(48,96,50) ; (148,144,100)
(148,96,50) ; (248,144,100)
(248,96,50) ; (348,144,100)
(48,0,100) ; (148,48,150)
(148,0,100) ; (248,48,150)
(248,0,100) ; (348,48,150)
(48,48,100) ; (148,96,150)
(148,48,100) ; (248,96,150)
(248,48,100) ; (348,96,150)
(48,96,100) ; (148,144,150)
(148,96,100) ; (248,144,150)
(248,96,100) ; (348,144,150)
(48,145,0) ; (102,202,90)
(48,145,90) ; (102,202,180)
(102,145,0) ; (192,202,54)
(192,145,0) ; (282,202,54)
(282,145,0) ; (372,202,54)
(102,145,54) ; (192,202,108)
(192,145,54) ; (282,202,108)
(282,145,54) ; (372,202,108)
(102,145,108) ; (192,202,162)
(192,145,108) ; (282,202,162)
(282,145,108) ; (372,202,162)
(102,145,162) ; (192,202,216)
(192,145,162) ; (282,202,216)
(282,145,162) ; (372,202,216)
(348,0,0) ; (407,66,31)
(348,66,0) ; (407,132,31)
(348,0,31) ; (407,66,62)
(348,66,31) ; (407,132,62)
(348,0,62) ; (407,66,93)
(348,66,62) ; (407,132,93)
(348,0,93) ; (407,66,124)
(348,66,93) ; (407,132,124)
(348,0,124) ; (407,66,155)
(348,66,124) ; (407,132,155)
(348,0,155) ; (407,66,186)
(348,66,155) ; (407,132,186)
(348,0,186) ; (407,66,217)
(348,66,186) ; (407,132,217)
(376,136,0) ; (407,202,59)
(376,136,59) ; (407,202,118)
(376,136,118) ; (407,202,177)
(48,0,150) ; (114,59,181)
(48,0,181) ; (114,59,212)
(48,59,150) ; (138,113,207)
(114,0,150) ; (204,57,204)
(204,0,150) ; (294,57,204)
(48,113,150) ; (114,144,209)
(114,113,150) ; (180,144,209)
(180,113,150) ; (246,144,209)
(138,57,150) ; (228,111,207)
(294,0,150) ; (348,90,207)
(228,57,150) ; (294,88,209)
(258,90,150) ; (348,144,207)
