0.0629
59 5901
587 233 220
3
1 102 1  63 1  78 1 25
2 95 1  84 1  58 1 27
3 106 0  42 1  64 1 17
(0,0,0) ; (95,58,84)
(95,0,0) ; (190,58,84)
(190,0,0) ; (285,58,84)
(285,0,0) ; (380,58,84)
(0,58,0) ; (95,116,84)
(95,58,0) ; (190,116,84)
(190,58,0) ; (285,116,84)
(285,58,0) ; (380,116,84)
(0,116,0) ; (95,174,84)
(95,116,0) ; (190,174,84)
(190,116,0) ; (285,174,84)
(285,116,0) ; (380,174,84)
(0,174,0) ; (95,232,84)
(95,174,0) ; (190,232,84)
(190,174,0) ; (285,232,84)
(285,174,0) ; (380,232,84)
(461,0,0) ; (503,106,64)
(503,0,0) ; (545,106,64)
(545,0,0) ; (587,106,64)
(383,107,0) ; (485,170,78)
(485,107,0) ; (587,170,78)
(383,170,0) ; (485,233,78)
(485,170,0) ; (587,233,78)
(383,107,78) ; (485,170,156)
(485,107,78) ; (587,170,156)
(383,170,78) ; (485,233,156)
(485,170,78) ; (587,233,156)
(383,0,0) ; (461,102,63)
(383,0,63) ; (461,102,126)
(461,0,64) ; (524,102,142)
(524,0,64) ; (587,102,142)
(461,0,142) ; (524,102,220)
(524,0,142) ; (587,102,220)
(0,0,84) ; (84,95,142)
(84,0,84) ; (168,95,142)
(168,0,84) ; (252,95,142)
(252,0,84) ; (336,95,142)
(0,95,84) ; (84,190,142)
(84,95,84) ; (168,190,142)
(168,95,84) ; (252,190,142)
(252,95,84) ; (336,190,142)
(0,190,84) ; (106,232,148)
(106,190,84) ; (212,232,148)
(212,190,84) ; (318,232,148)
(338,0,84) ; (380,106,148)
(338,126,84) ; (380,232,148)
(383,0,126) ; (461,102,189)
(0,0,142) ; (102,63,220)
(102,0,142) ; (204,63,220)
(204,0,142) ; (306,63,220)
(0,63,142) ; (102,126,220)
(102,63,142) ; (204,126,220)
(204,63,142) ; (306,126,220)
(0,126,142) ; (102,189,220)
(102,126,142) ; (204,189,220)
(204,126,142) ; (306,189,220)
(0,190,148) ; (106,232,212)
(106,190,148) ; (212,232,212)
(212,190,148) ; (318,232,212)
(338,0,148) ; (380,106,212)
(338,126,148) ; (380,232,212)
(481,107,156) ; (587,149,220)
(481,149,156) ; (587,191,220)
(481,191,156) ; (587,233,220)
(403,131,156) ; (481,233,219)
