0.0574
83 8301
587 233 220
3
1 52 1  34 1  31 1 45
2 104 1  94 1  59 1 36
3 100 0  26 1  53 0 46
(0,0,0) ; (104,59,94)
(104,0,0) ; (208,59,94)
(208,0,0) ; (312,59,94)
(312,0,0) ; (416,59,94)
(416,0,0) ; (520,59,94)
(0,59,0) ; (104,118,94)
(104,59,0) ; (208,118,94)
(208,59,0) ; (312,118,94)
(312,59,0) ; (416,118,94)
(416,59,0) ; (520,118,94)
(0,118,0) ; (104,177,94)
(104,118,0) ; (208,177,94)
(208,118,0) ; (312,177,94)
(312,118,0) ; (416,177,94)
(416,118,0) ; (520,177,94)
(0,0,94) ; (104,59,188)
(104,0,94) ; (208,59,188)
(208,0,94) ; (312,59,188)
(312,0,94) ; (416,59,188)
(416,0,94) ; (520,59,188)
(0,59,94) ; (104,118,188)
(104,59,94) ; (208,118,188)
(208,59,94) ; (312,118,188)
(312,59,94) ; (416,118,188)
(416,59,94) ; (520,118,188)
(0,118,94) ; (104,177,188)
(104,118,94) ; (208,177,188)
(208,118,94) ; (312,177,188)
(312,118,94) ; (416,177,188)
(416,118,94) ; (520,177,188)
(0,180,0) ; (100,233,26)
(100,180,0) ; (200,233,26)
(200,180,0) ; (300,233,26)
(300,180,0) ; (400,233,26)
(400,180,0) ; (500,233,26)
(0,180,26) ; (100,233,52)
(100,180,26) ; (200,233,52)
(200,180,26) ; (300,233,52)
(300,180,26) ; (400,233,52)
(400,180,26) ; (500,233,52)
(0,180,52) ; (100,233,78)
(100,180,52) ; (200,233,78)
(200,180,52) ; (300,233,78)
(300,180,52) ; (400,233,78)
(400,180,52) ; (500,233,78)
(0,180,78) ; (100,233,104)
(100,180,78) ; (200,233,104)
(200,180,78) ; (300,233,104)
(300,180,78) ; (400,233,104)
(400,180,78) ; (500,233,104)
(0,180,104) ; (100,233,130)
(100,180,104) ; (200,233,130)
(200,180,104) ; (300,233,130)
(300,180,104) ; (400,233,130)
(400,180,104) ; (500,233,130)
(0,180,130) ; (100,233,156)
(100,180,130) ; (200,233,156)
(200,180,130) ; (300,233,156)
(300,180,130) ; (400,233,156)
(400,180,130) ; (500,233,156)
(0,180,156) ; (100,233,182)
(100,180,156) ; (200,233,182)
(200,180,156) ; (300,233,182)
(300,180,156) ; (400,233,182)
(400,180,156) ; (500,233,182)
(0,180,182) ; (31,232,216)
(31,180,182) ; (62,232,216)
(62,180,182) ; (93,232,216)
(93,180,182) ; (124,232,216)
(124,180,182) ; (155,232,216)
(155,180,182) ; (186,232,216)
(186,180,182) ; (217,232,216)
(217,180,182) ; (248,232,216)
(248,180,182) ; (279,232,216)
(279,180,182) ; (310,232,216)
(310,180,182) ; (341,232,216)
(341,180,182) ; (372,232,216)
(372,180,182) ; (403,232,216)
(403,180,182) ; (434,232,216)
(434,180,182) ; (465,232,216)
(465,180,182) ; (496,232,216)
(528,0,0) ; (587,94,104)
(528,129,0) ; (587,233,94)
(528,129,94) ; (587,233,188)
(528,129,188) ; (581,229,214)
(525,94,0) ; (556,128,52)
(556,94,0) ; (587,128,52)
(525,94,52) ; (556,128,104)
(556,94,52) ; (587,128,104)
(528,0,104) ; (587,94,208)
(525,94,104) ; (556,128,156)
(556,94,104) ; (587,128,156)
(525,94,156) ; (556,128,208)
(556,94,156) ; (587,128,208)
(0,0,188) ; (52,34,219)
(52,0,188) ; (104,34,219)
(104,0,188) ; (156,34,219)
(156,0,188) ; (208,34,219)
(208,0,188) ; (260,34,219)
(260,0,188) ; (312,34,219)
(312,0,188) ; (364,34,219)
(364,0,188) ; (416,34,219)
(416,0,188) ; (468,34,219)
(468,0,188) ; (520,34,219)
(0,34,188) ; (52,68,219)
(52,34,188) ; (104,68,219)
(104,34,188) ; (156,68,219)
(156,34,188) ; (208,68,219)
(208,34,188) ; (260,68,219)
(260,34,188) ; (312,68,219)
(312,34,188) ; (364,68,219)
(364,34,188) ; (416,68,219)
(416,34,188) ; (468,68,219)
(468,34,188) ; (520,68,219)
(0,71,188) ; (100,124,214)
(100,71,188) ; (200,124,214)
(200,71,188) ; (300,124,214)
(300,71,188) ; (400,124,214)
(0,124,188) ; (100,177,214)
(100,124,188) ; (200,177,214)
(200,124,188) ; (300,177,214)
(300,124,188) ; (400,177,214)
(400,71,188) ; (453,171,214)
(453,71,188) ; (506,171,214)
