0.0353
19 1901
587 233 220
3
1 119 0  27 1  65 0 68
2 37 1  52 0  21 1 93
3 67 1  47 1  49 1 78
(585,119,162) ; (0,0,0)
(470,114,217) ; (0,119,0)
(94,105,148) ; (493,128,0)
(21,52,37) ; (472,181,0)
(21,52,37) ; (472,129,0)
(21,52,37) ; (472,181,37)
(21,52,37) ; (472,129,37)
(21,52,37) ; (472,181,74)
(21,52,37) ; (472,129,74)
(21,52,37) ; (472,181,111)
(21,52,37) ; (472,129,111)
(94,98,67) ; (493,134,148)
(21,52,37) ; (472,181,148)
(21,52,37) ; (472,129,148)
(455,119,54) ; (0,0,162)
(105,115,58) ; (480,0,162)
(21,52,37) ; (459,0,162)
(21,52,37) ; (459,52,162)
