0.0329
20 2001
587 233 220
3
1 53 1  54 1  65 1 56
2 70 1  43 1  75 1 68
3 82 0  36 1  28 1 51
(0,0,0) ; (43,70,75)
(43,0,0) ; (86,70,75)
(86,0,0) ; (129,70,75)
(129,0,0) ; (172,70,75)
(172,0,0) ; (215,70,75)
(0,70,0) ; (43,140,75)
(43,70,0) ; (86,140,75)
(86,70,0) ; (129,140,75)
(129,70,0) ; (172,140,75)
(172,70,0) ; (215,140,75)
(215,0,0) ; (258,70,75)
(258,0,0) ; (301,70,75)
(301,0,0) ; (344,70,75)
(344,0,0) ; (387,70,75)
(387,0,0) ; (430,70,75)
(430,0,0) ; (473,70,75)
(473,0,0) ; (516,70,75)
(516,0,0) ; (559,70,75)
(215,70,0) ; (258,140,75)
(258,70,0) ; (301,140,75)
(301,70,0) ; (344,140,75)
(344,70,0) ; (387,140,75)
(387,70,0) ; (430,140,75)
(430,70,0) ; (473,140,75)
(473,70,0) ; (516,140,75)
(516,70,0) ; (559,140,75)
(0,0,75) ; (43,70,150)
(43,0,75) ; (86,70,150)
(86,0,75) ; (129,70,150)
(129,0,75) ; (172,70,150)
(172,0,75) ; (215,70,150)
(0,70,75) ; (43,140,150)
(43,70,75) ; (86,140,150)
(86,70,75) ; (129,140,150)
(129,70,75) ; (172,140,150)
(172,70,75) ; (215,140,150)
(215,0,75) ; (258,70,150)
(258,0,75) ; (301,70,150)
(301,0,75) ; (344,70,150)
(344,0,75) ; (387,70,150)
(387,0,75) ; (430,70,150)
(430,0,75) ; (473,70,150)
(473,0,75) ; (516,70,150)
(516,0,75) ; (559,70,150)
(215,70,75) ; (258,140,150)
(258,70,75) ; (301,140,150)
(301,70,75) ; (344,140,150)
(344,70,75) ; (387,140,150)
(387,70,75) ; (430,140,150)
(430,70,75) ; (473,140,150)
(473,70,75) ; (516,140,150)
(516,70,75) ; (559,140,150)
(0,140,0) ; (53,205,54)
(53,140,0) ; (106,205,54)
(106,140,0) ; (159,205,54)
(159,140,0) ; (212,205,54)
(212,140,0) ; (265,205,54)
(265,140,0) ; (318,205,54)
(318,140,0) ; (371,205,54)
(371,140,0) ; (424,205,54)
(424,140,0) ; (477,205,54)
(477,140,0) ; (530,205,54)
(530,140,0) ; (583,205,54)
(0,205,0) ; (82,233,36)
(82,205,0) ; (164,233,36)
(164,205,0) ; (246,233,36)
(246,205,0) ; (328,233,36)
(328,205,0) ; (410,233,36)
(410,205,0) ; (492,233,36)
(492,205,0) ; (574,233,36)
(0,205,36) ; (82,233,72)
(82,205,36) ; (164,233,72)
(164,205,36) ; (246,233,72)
(246,205,36) ; (328,233,72)
(328,205,36) ; (410,233,72)
(410,205,36) ; (492,233,72)
(492,205,36) ; (574,233,72)
(0,140,54) ; (53,205,108)
(53,140,54) ; (106,205,108)
(106,140,54) ; (159,205,108)
(159,140,54) ; (212,205,108)
(212,140,54) ; (265,205,108)
(265,140,54) ; (318,205,108)
(318,140,54) ; (371,205,108)
(371,140,54) ; (424,205,108)
(424,140,54) ; (477,205,108)
(477,140,54) ; (530,205,108)
(530,140,54) ; (583,205,108)
(0,205,72) ; (82,233,108)
(82,205,72) ; (164,233,108)
(164,205,72) ; (246,233,108)
(246,205,72) ; (328,233,108)
(328,205,72) ; (410,233,108)
(410,205,72) ; (492,233,108)
(492,205,72) ; (574,233,108)
(0,140,108) ; (53,205,162)
(53,140,108) ; (106,205,162)
(106,140,108) ; (159,205,162)
(159,140,108) ; (212,205,162)
(212,140,108) ; (265,205,162)
(265,140,108) ; (318,205,162)
(318,140,108) ; (371,205,162)
(371,140,108) ; (424,205,162)
(424,140,108) ; (477,205,162)
(477,140,108) ; (530,205,162)
(530,140,108) ; (583,205,162)
(0,205,108) ; (82,233,144)
(82,205,108) ; (164,233,144)
(164,205,108) ; (246,233,144)
(246,205,108) ; (328,233,144)
(328,205,108) ; (410,233,144)
(410,205,108) ; (492,233,144)
(492,205,108) ; (574,233,144)
(0,205,144) ; (82,233,180)
(82,205,144) ; (164,233,180)
(164,205,144) ; (246,233,180)
(246,205,144) ; (328,233,180)
(328,205,144) ; (410,233,180)
(410,205,144) ; (492,233,180)
(492,205,144) ; (574,233,180)
(0,140,162) ; (53,205,216)
(53,140,162) ; (106,205,216)
(106,140,162) ; (159,205,216)
(159,140,162) ; (212,205,216)
(212,140,162) ; (265,205,216)
(265,140,162) ; (318,205,216)
(318,140,162) ; (371,205,216)
(371,140,162) ; (424,205,216)
(424,140,162) ; (477,205,216)
(477,140,162) ; (530,205,216)
(530,140,162) ; (583,205,216)
(0,205,180) ; (82,233,216)
(82,205,180) ; (164,233,216)
(164,205,180) ; (246,233,216)
(246,205,180) ; (328,233,216)
(328,205,180) ; (410,233,216)
(410,205,180) ; (492,233,216)
(492,205,180) ; (574,233,216)
(559,0,0) ; (587,82,36)
(559,0,36) ; (587,82,72)
(559,0,72) ; (587,82,108)
(559,0,108) ; (587,82,144)
(559,0,144) ; (587,82,180)
(559,0,180) ; (587,82,216)
(0,0,150) ; (75,43,220)
(75,0,150) ; (150,43,220)
(150,0,150) ; (225,43,220)
(225,0,150) ; (300,43,220)
(300,0,150) ; (375,43,220)
(375,0,150) ; (450,43,220)
(0,43,150) ; (75,86,220)
(75,43,150) ; (150,86,220)
(150,43,150) ; (225,86,220)
(225,43,150) ; (300,86,220)
(300,43,150) ; (375,86,220)
(375,43,150) ; (450,86,220)
(452,0,150) ; (505,54,215)
(505,0,150) ; (559,53,215)
