0.0633
62 6201
587 233 220
3
1 100 0  44 1  47 1 36
2 84 0  65 1  36 1 48
3 114 0  80 0  33 1 43
(400,228,132) ; (0,0,0)
(65,168,144) ; (522,0,0)
(168,65,216) ; (419,168,0)
(84,130,216) ; (438,0,0)
(84,36,65) ; (438,132,0)
(36,168,195) ; (402,0,0)
(84,36,65) ; (438,132,65)
(84,36,65) ; (438,132,130)
(400,94,88) ; (0,0,132)
(300,94,88) ; (0,134,132)
(84,36,65) ; (0,94,132)
(84,36,65) ; (84,94,132)
(100,132,47) ; (300,96,132)
(84,36,65) ; (168,94,132)
(65,168,72) ; (522,0,144)
(80,114,33) ; (320,114,179)
