0.1097
1 101
587 233 220
3
1 96 0  99 0  39 1 34
2 120 0  47 1  45 1 38
3 104 0  65 1  39 1 29
(0,0,0) ; (120,45,47)
(120,0,0) ; (240,45,47)
(240,0,0) ; (360,45,47)
(0,45,0) ; (120,90,47)
(120,45,0) ; (240,90,47)
(240,45,0) ; (360,90,47)
(0,90,0) ; (120,135,47)
(120,90,0) ; (240,135,47)
(240,90,0) ; (360,135,47)
(0,0,47) ; (120,45,94)
(120,0,47) ; (240,45,94)
(240,0,47) ; (360,45,94)
(0,45,47) ; (120,90,94)
(120,45,47) ; (240,90,94)
(240,45,47) ; (360,90,94)
(0,90,47) ; (120,135,94)
(120,90,47) ; (240,135,94)
(240,90,47) ; (360,135,94)
(0,0,94) ; (120,45,141)
(120,0,94) ; (240,45,141)
(240,0,94) ; (360,45,141)
(0,45,94) ; (120,90,141)
(120,45,94) ; (240,90,141)
(240,45,94) ; (360,90,141)
(0,90,94) ; (120,135,141)
(120,90,94) ; (240,135,141)
(240,90,94) ; (360,135,141)
(0,137,0) ; (99,233,39)
(99,137,0) ; (198,233,39)
(198,137,0) ; (297,233,39)
(297,137,0) ; (396,233,39)
(396,137,0) ; (495,233,39)
(0,137,39) ; (99,233,78)
(99,137,39) ; (198,233,78)
(198,137,39) ; (297,233,78)
(297,137,39) ; (396,233,78)
(396,137,39) ; (495,233,78)
(0,137,78) ; (99,233,117)
(99,137,78) ; (198,233,117)
(198,137,78) ; (297,233,117)
(297,137,78) ; (396,233,117)
(396,137,78) ; (495,233,117)
(0,137,117) ; (99,233,156)
(99,137,117) ; (198,233,156)
(198,137,117) ; (297,233,156)
(297,137,117) ; (396,233,156)
(396,137,117) ; (495,233,156)
(483,0,0) ; (587,39,65)
(483,39,0) ; (587,78,65)
(483,78,0) ; (587,117,65)
(483,0,65) ; (587,39,130)
(483,39,65) ; (587,78,130)
(483,78,65) ; (587,117,130)
(483,0,130) ; (587,39,195)
(483,39,130) ; (587,78,195)
(483,78,130) ; (587,117,195)
(509,129,0) ; (548,233,65)
(548,129,0) ; (587,233,65)
(509,129,65) ; (548,233,130)
(548,129,65) ; (587,233,130)
(509,129,130) ; (548,233,195)
(548,129,130) ; (587,233,195)
(363,0,0) ; (483,45,47)
(363,45,0) ; (483,90,47)
(363,90,0) ; (483,135,47)
(363,0,47) ; (483,45,94)
(363,45,47) ; (483,90,94)
(363,90,47) ; (483,135,94)
(363,0,94) ; (483,45,141)
(363,45,94) ; (483,90,141)
(363,90,94) ; (483,135,141)
(0,0,141) ; (104,65,180)
(104,0,141) ; (208,65,180)
(208,0,141) ; (312,65,180)
(0,65,141) ; (104,130,180)
(104,65,141) ; (208,130,180)
(208,65,141) ; (312,130,180)
(0,0,180) ; (104,65,219)
(104,0,180) ; (208,65,219)
(208,0,180) ; (312,65,219)
(0,65,180) ; (104,130,219)
(104,65,180) ; (208,130,219)
(208,65,180) ; (312,130,219)
(384,0,141) ; (483,96,180)
(384,0,180) ; (483,96,219)
(379,96,141) ; (483,135,206)
(321,0,141) ; (360,104,206)
(0,137,156) ; (99,233,195)
(99,137,156) ; (198,233,195)
(198,137,156) ; (297,233,195)
(297,137,156) ; (396,233,195)
(396,137,156) ; (495,233,195)
