0.0609
78 7801
587 233 220
3
1 90 1  97 1  67 1 29
2 55 1  63 1  79 1 40
3 49 1  36 1  34 1 29
(553,134,126) ; (0,0,0)
(134,97,180) ; (0,136,0)
(450,97,134) ; (137,136,0)
(34,98,216) ; (553,0,0)
(34,36,147) ; (553,100,0)
(485,67,90) ; (0,0,126)
(63,55,79) ; (487,0,126)
(485,67,90) ; (0,67,126)
(63,79,55) ; (487,55,126)
(450,97,67) ; (137,136,134)
(34,36,49) ; (553,100,147)
(49,34,36) ; (0,199,180)
(68,49,36) ; (0,150,180)
(49,34,36) ; (49,199,180)
(36,49,34) ; (98,184,180)
(49,36,34) ; (68,148,180)
(49,72,34) ; (501,55,181)
