0.0588
11 1101
587 233 220
3
1 31 1  48 1  56 1 30
2 90 1  91 1  61 1 43
3 57 1  49 1  73 1 29
(0,0,0) ; (57,49,73)
(57,0,0) ; (114,49,73)
(0,0,73) ; (57,49,146)
(57,0,73) ; (114,49,146)
(0,0,146) ; (57,49,219)
(57,0,146) ; (114,49,219)
(227,0,0) ; (317,61,91)
(317,0,0) ; (407,61,91)
(407,0,0) ; (497,61,91)
(497,0,0) ; (587,61,91)
(227,61,0) ; (317,122,91)
(317,61,0) ; (407,122,91)
(407,61,0) ; (497,122,91)
(497,61,0) ; (587,122,91)
(227,122,0) ; (317,183,91)
(317,122,0) ; (407,183,91)
(407,122,0) ; (497,183,91)
(497,122,0) ; (587,183,91)
(227,0,91) ; (317,91,152)
(317,0,91) ; (407,91,152)
(407,0,91) ; (497,91,152)
(497,0,91) ; (587,91,152)
(227,91,91) ; (317,182,152)
(317,91,91) ; (407,182,152)
(407,91,91) ; (497,182,152)
(497,91,91) ; (587,182,152)
(227,0,152) ; (317,91,213)
(317,0,152) ; (407,91,213)
(407,0,152) ; (497,91,213)
(497,0,152) ; (587,91,213)
(227,91,152) ; (317,182,213)
(317,91,152) ; (407,182,213)
(407,91,152) ; (497,182,213)
(497,91,152) ; (587,182,213)
(0,50,0) ; (91,111,90)
(0,111,0) ; (91,172,90)
(0,172,0) ; (91,233,90)
(0,50,90) ; (90,141,151)
(0,141,90) ; (90,232,151)
(0,50,151) ; (90,141,212)
(0,141,151) ; (90,232,212)
(245,184,0) ; (302,233,73)
(302,184,0) ; (359,233,73)
(359,184,0) ; (416,233,73)
(416,184,0) ; (473,233,73)
(473,184,0) ; (530,233,73)
(530,184,0) ; (587,233,73)
(245,184,73) ; (302,233,146)
(302,184,73) ; (359,233,146)
(359,184,73) ; (416,233,146)
(416,184,73) ; (473,233,146)
(473,184,73) ; (530,233,146)
(530,184,73) ; (587,233,146)
(245,184,146) ; (302,233,219)
(302,184,146) ; (359,233,219)
(359,184,146) ; (416,233,219)
(416,184,146) ; (473,233,219)
(473,184,146) ; (530,233,219)
(530,184,146) ; (587,233,219)
(91,50,0) ; (182,111,90)
(91,111,0) ; (182,172,90)
(91,172,0) ; (182,233,90)
(91,50,90) ; (181,141,151)
(91,141,90) ; (181,232,151)
(91,50,151) ; (181,141,212)
(91,141,151) ; (181,232,212)
(114,0,0) ; (171,49,73)
(114,0,73) ; (171,49,146)
(114,0,146) ; (171,49,219)
(171,0,0) ; (227,48,31)
(171,0,31) ; (227,48,62)
(171,0,62) ; (227,48,93)
(171,0,93) ; (227,48,124)
(171,0,124) ; (227,48,155)
(171,0,155) ; (227,48,186)
(171,0,186) ; (227,48,217)
(182,65,0) ; (213,121,48)
(182,121,0) ; (213,177,48)
(182,177,0) ; (213,233,48)
(182,65,48) ; (213,121,96)
(182,121,48) ; (213,177,96)
(182,177,48) ; (213,233,96)
(182,65,96) ; (213,121,144)
(182,121,96) ; (213,177,144)
(182,177,96) ; (213,233,144)
(182,65,144) ; (213,121,192)
(182,121,144) ; (213,177,192)
(182,177,144) ; (213,233,192)
(213,185,0) ; (244,233,56)
(213,185,56) ; (244,233,112)
(213,185,112) ; (244,233,168)
