(156,119,186)
(0,0,0)
(83,79,212)
(504,0,0)
(81,112,210)
(0,121,0)
(63,150,162)
(524,83,0)
(110,153,91)
(414,80,0)
(52,110,212)
(81,123,0)
(87,79,215)
(417,0,0)
(101,66,219)
(133,167,0)
(192,117,89)
(156,0,0)
(69,78,65)
(348,0,0)
(174,87,64)
(240,146,0)
(97,39,219)
(133,128,0)
(66,62,69)
(348,78,0)
(114,29,95)
(230,117,0)
(119,77,98)
(295,156,64)
(52,78,88)
(240,155,64)
(65,76,153)
(350,0,65)
(66,57,26)
(348,78,69)
(93,44,127)
(156,0,89)
(96,69,70)
(156,44,89)
(92,74,64)
(254,0,89)
(89,40,41)
(257,74,89)
(102,66,83)
(418,167,91)
(99,85,72)
(421,82,91)
(57,56,50)
(357,78,95)
(106,29,20)
(230,117,95)
(95,29,47)
(230,117,115)
(82,38,48)
(264,74,130)
(57,31,28)
(357,78,145)
(52,70,67)
(240,163,152)
(91,38,62)
(255,0,153)
(84,35,45)
(262,38,153)
(91,62,38)
(156,44,159)
(49,125,58)
(538,106,162)
(108,56,56)
(306,177,162)
(106,20,29)
(308,157,162)
(86,28,43)
(230,118,162)
(96,49,56)
(424,118,163)
(90,35,45)
(430,82,163)
(48,31,30)
(366,78,173)
(102,44,46)
(418,189,174)
(79,35,39)
(267,74,178)
(146,77,34)
(0,0,186)
(50,35,34)
(0,77,186)
(101,39,32)
(50,77,186)
(106,20,29)
(308,157,191)
(86,60,21)
(156,44,197)
