(63,106,215)
(0,0,0)
(94,123,216)
(493,0,0)
(160,89,175)
(0,144,0)
(75,106,140)
(512,127,0)
(117,62,219)
(63,0,0)
(347,100,60)
(165,133,0)
(86,38,179)
(0,106,0)
(96,66,217)
(397,0,0)
(116,43,147)
(63,62,0)
(54,66,162)
(439,66,0)
(77,38,148)
(86,106,0)
(112,130,50)
(180,0,0)
(102,97,107)
(295,0,0)
(42,66,58)
(397,66,0)
(87,36,63)
(310,97,0)
(79,45,170)
(180,0,50)
(51,51,166)
(180,45,50)
(31,59,122)
(259,0,50)
(59,31,61)
(180,96,50)
(20,48,30)
(231,45,50)
(39,69,30)
(251,59,50)
(31,66,118)
(408,66,58)
(141,96,86)
(371,134,60)
(133,96,58)
(165,134,60)
(73,82,61)
(298,148,60)
(82,36,51)
(315,97,63)
(38,68,67)
(251,59,80)
(100,74,100)
(295,0,107)
(98,20,39)
(297,74,107)
(47,31,45)
(180,96,111)
(58,35,56)
(339,97,114)
(126,87,36)
(165,139,118)
(39,82,59)
(332,148,121)
(32,68,56)
(300,162,121)
(67,100,78)
(519,129,140)
(100,84,74)
(412,143,146)
(41,89,64)
(371,138,146)
(98,41,72)
(63,62,147)
(33,52,48)
(251,59,147)
(51,32,29)
(86,112,148)
(108,72,64)
(165,154,154)
(53,54,57)
(440,66,162)
(79,85,45)
(0,145,175)
(48,74,44)
(79,156,175)
(26,75,42)
(127,155,175)
(37,32,34)
(86,112,177)
(70,35,40)
(0,109,179)
