(195,88,151)
(0,0,0)
(94,138,213)
(493,0,0)
(95,144,118)
(0,89,0)
(70,92,196)
(517,141,0)
(114,55,214)
(403,178,0)
(183,177,66)
(310,0,0)
(64,144,116)
(95,89,0)
(57,144,114)
(159,89,0)
(96,56,86)
(307,177,0)
(98,86,142)
(195,0,0)
(88,108,66)
(216,125,0)
(91,34,66)
(216,86,0)
(87,75,150)
(405,0,66)
(82,64,154)
(410,113,66)
(87,37,61)
(405,75,66)
(95,53,130)
(310,0,66)
(87,98,36)
(216,135,66)
(87,65,30)
(323,112,66)
(92,57,44)
(313,53,66)
(87,32,59)
(216,86,66)
(85,52,117)
(318,181,86)
(87,65,30)
(323,112,96)
(75,97,32)
(216,136,102)
(78,54,86)
(327,53,110)
(49,62,105)
(159,170,114)
(44,79,64)
(159,91,114)
(55,71,102)
(95,162,116)
(59,70,57)
(95,92,116)
(69,95,100)
(0,135,118)
(21,81,34)
(69,149,118)
(63,46,66)
(0,89,118)
(77,32,61)
(216,86,125)
(82,64,28)
(328,113,126)
(79,37,46)
(413,75,127)
(73,95,56)
(216,138,134)
(98,79,76)
(195,0,142)
(88,83,68)
(0,0,151)
(85,84,64)
(88,0,151)
(20,42,25)
(69,188,152)
(70,64,62)
(340,113,154)
(57,65,43)
(95,97,173)
(76,27,40)
(416,75,173)
(43,52,42)
(159,118,178)
(58,42,29)
(0,89,184)
(63,30,30)
(216,86,186)
(73,83,30)
(216,150,190)
(57,92,22)
(527,141,196)
(75,47,22)
(330,0,196)
(75,47,22)
(328,53,196)
