(96,74,220)
(0,0,0)
(87,228,117)
(500,0,0)
(102,159,142)
(0,74,0)
(246,120,74)
(254,0,0)
(208,111,42)
(292,122,0)
(98,68,214)
(96,0,0)
(80,165,138)
(102,68,0)
(108,64,122)
(182,169,0)
(59,97,219)
(194,0,0)
(110,48,90)
(182,121,0)
(55,24,32)
(182,97,0)
(49,23,38)
(182,97,32)
(113,104,33)
(387,124,42)
(90,104,34)
(297,124,42)
(87,68,144)
(413,0,74)
(88,37,146)
(412,68,74)
(126,60,98)
(287,0,74)
(103,50,88)
(309,60,74)
(33,73,56)
(254,0,74)
(54,43,34)
(254,73,74)
(40,98,142)
(460,130,75)
(62,80,144)
(398,148,75)
(59,22,43)
(401,126,75)
(88,78,26)
(299,150,76)
(78,26,50)
(309,124,76)
(100,47,25)
(182,122,90)
(88,78,26)
(299,150,102)
(50,38,31)
(254,73,108)
(95,42,27)
(182,127,115)
(78,197,102)
(501,0,117)
(43,30,82)
(536,198,117)
(35,29,72)
(501,199,117)
(104,61,29)
(182,172,122)
(88,78,26)
(299,150,128)
(32,70,51)
(254,0,130)
(70,116,81)
(102,117,138)
(73,48,32)
(102,68,138)
(45,38,34)
(254,73,139)
(83,117,78)
(0,115,142)
(96,40,49)
(0,74,142)
(78,35,76)
(182,134,142)
(97,58,67)
(182,175,151)
(87,78,34)
(300,150,154)
(62,38,58)
(350,60,162)
(40,43,33)
(310,60,162)
(70,45,37)
(102,68,170)
(90,55,48)
(321,0,172)
(33,46,47)
(288,0,172)
(29,66,33)
(254,0,181)
(73,67,31)
(314,159,188)
(66,33,29)
(0,74,191)
