(146,95,214)
(0,0,0)
(71,136,219)
(516,0,0)
(150,136,101)
(0,97,0)
(110,96,204)
(477,137,0)
(74,136,161)
(442,0,0)
(67,97,198)
(410,136,0)
(84,132,130)
(358,0,0)
(126,55,212)
(146,0,0)
(77,177,74)
(150,56,0)
(47,100,219)
(363,133,0)
(131,98,71)
(232,135,0)
(65,133,78)
(293,0,0)
(64,76,60)
(227,55,0)
(64,72,60)
(227,55,60)
(118,96,111)
(245,135,71)
(68,176,47)
(150,57,74)
(57,131,29)
(299,0,78)
(96,120,116)
(0,110,101)
(52,75,119)
(96,155,101)
(52,51,68)
(96,104,101)
(48,47,112)
(306,0,107)
(52,80,40)
(302,47,107)
(55,67,98)
(227,55,120)
(64,100,68)
(150,133,121)
(55,67,97)
(150,57,121)
(68,37,90)
(370,0,130)
(80,93,49)
(358,37,130)
(48,74,71)
(306,47,147)
(61,132,58)
(450,0,161)
(45,35,45)
(96,120,169)
(67,85,40)
(369,37,179)
(86,65,38)
(269,166,182)
(24,82,36)
(245,149,182)
(82,31,37)
(273,135,182)
(36,87,31)
(150,146,189)
(26,36,31)
(186,197,189)
