0.0719
74 7401
587 233 220
70
1 117 0  39 1  64 1 2
2 34 1  56 1  68 0 2
3 108 0  54 1  64 1 2
4 43 1  28 1  31 1 4
5 59 1  50 1  60 1 1
6 56 1  80 1  73 1 3
7 114 0  97 0  43 1 2
8 104 1  95 1  53 1 2
9 37 1  32 1  37 1 2
10 40 1  65 0  23 1 3
11 36 1  55 1  75 0 2
12 88 1  49 1  75 1 2
13 97 0  57 1  30 1 2
14 71 0  25 1  47 1 1
15 60 0  32 1  28 1 1
16 63 0  54 1  28 1 4
17 97 0  79 0  38 1 1
18 63 0  99 0  22 1 1
19 76 0  40 1  35 1 4
20 114 0  31 1  46 1 2
21 98 0  39 1  38 1 3
22 109 0  45 1  64 1 4
23 68 1  36 1  66 1 3
24 92 1  84 1  50 1 1
25 117 0  65 0  29 1 3
26 73 1  82 1  72 1 1
27 104 0  38 1  40 1 5
28 107 0  53 1  52 1 2
29 78 0  70 1  36 1 1
30 54 1  40 1  29 1 4
31 116 0  83 1  47 1 2
32 78 1  47 1  73 1 1
33 90 0  85 0  36 1 1
34 101 0  29 1  41 1 1
35 72 1  50 1  41 1 2
36 49 1  82 1  77 1 1
37 57 0  76 0  23 1 2
38 91 0  87 0  20 1 1
39 59 1  33 1  45 1 2
40 59 1  31 1  54 1 3
41 102 0  27 1  53 1 2
42 120 0  69 1  38 1 2
43 64 1  44 1  61 1 1
44 54 1  60 1  74 1 3
45 96 0  27 1  43 1 2
46 37 1  75 0  41 1 1
47 55 1  49 1  75 1 5
48 37 1  36 1  44 1 2
49 69 0  34 1  74 0 1
50 107 1  59 1  59 1 1
51 53 1  72 0  27 1 1
52 31 1  89 0  58 1 2
53 119 1  85 1  75 1 1
54 46 1  71 1  63 1 1
55 56 1  31 1  55 1 4
56 108 1  97 1  60 1 3
57 101 1  55 1  72 1 1
58 35 1  37 1  51 1 1
59 78 0  28 1  33 1 3
60 97 0  89 0  35 1 2
61 41 1  99 0  66 1 2
62 35 1  25 1  30 1 3
63 90 1  57 1  47 1 2
64 84 1  59 1  69 1 2
65 106 0  35 1  57 1 1
66 52 1  87 0  38 1 2
67 88 1  75 1  68 1 1
68 112 0  36 1  29 1 1
69 94 0  62 1  47 1 3
70 118 0  55 0  25 1 6
(0,0,0) ; (104,40,38)
(0,40,0) ; (104,93,95)
(0,0,38) ; (104,40,76)
(0,0,76) ; (104,40,114)
(0,40,95) ; (104,93,190)
(0,0,114) ; (104,40,152)
(0,0,152) ; (104,40,190)
(0,0,190) ; (96,43,217)
(0,43,190) ; (96,86,217)
(478,0,0) ; (587,45,64)
(478,45,0) ; (587,90,64)
(478,90,0) ; (587,135,64)
(478,135,0) ; (587,180,64)
(478,0,64) ; (586,60,161)
(478,60,64) ; (586,120,161)
(478,120,64) ; (586,180,161)
(478,0,161) ; (509,59,215)
(478,59,161) ; (509,118,215)
(478,118,161) ; (509,177,215)
(509,0,161) ; (583,60,215)
(509,60,161) ; (583,120,215)
(509,120,161) ; (583,180,215)
(0,178,0) ; (118,233,25)
(118,178,0) ; (167,233,75)
(167,178,0) ; (216,233,75)
(0,178,25) ; (118,233,50)
(0,178,50) ; (118,233,75)
(0,178,75) ; (118,233,100)
(118,178,75) ; (167,233,150)
(167,178,75) ; (216,233,150)
(0,178,100) ; (118,233,125)
(0,178,125) ; (118,233,150)
(0,178,150) ; (108,232,214)
(108,178,150) ; (216,232,214)
(480,180,0) ; (587,233,52)
(480,180,52) ; (587,233,104)
(480,180,104) ; (582,233,131)
(480,180,131) ; (582,233,158)
(0,93,0) ; (119,178,75)
(0,93,75) ; (59,177,144)
(59,93,75) ; (118,177,144)
(0,93,144) ; (116,176,191)
(104,0,0) ; (177,80,56)
(104,0,56) ; (177,80,112)
(104,0,112) ; (177,80,168)
(104,0,168) ; (177,78,215)
(364,186,0) ; (480,233,83)
(364,186,83) ; (421,233,173)
(421,186,83) ; (478,233,173)
(298,0,0) ; (336,98,39)
(336,0,0) ; (374,98,39)
(374,0,0) ; (412,98,39)
(412,0,0) ; (478,99,41)
(298,0,39) ; (412,97,82)
(412,0,41) ; (478,99,82)
(298,0,82) ; (387,97,117)
(387,0,82) ; (476,97,117)
(428,102,0) ; (478,186,92)
(428,102,92) ; (478,143,164)
(428,143,92) ; (478,184,164)
(119,131,0) ; (213,178,62)
(119,131,62) ; (213,178,124)
(119,131,124) ; (213,178,186)
(119,131,186) ; (150,174,214)
(150,131,186) ; (181,174,214)
(181,131,186) ; (212,174,214)
(177,0,0) ; (217,76,35)
(217,0,0) ; (257,76,35)
