(79,192,215)
(0,0,0)
(239,72,216)
(348,0,0)
(136,74,212)
(451,159,0)
(76,40,188)
(0,193,0)
(69,85,207)
(518,72,0)
(113,34,212)
(76,199,0)
(120,192,53)
(79,0,0)
(93,77,188)
(358,156,0)
(82,84,139)
(436,72,0)
(97,34,162)
(189,199,0)
(98,192,43)
(199,0,0)
(86,84,103)
(350,72,0)
(60,74,162)
(298,159,0)
(51,153,62)
(297,0,0)
(96,71,176)
(199,0,43)
(94,118,57)
(199,74,43)
(81,80,165)
(79,0,53)
(64,108,100)
(79,84,53)
(37,74,91)
(160,0,53)
(33,110,44)
(143,82,53)
(23,70,45)
(176,122,53)
(47,47,158)
(301,0,62)
(51,90,32)
(297,47,62)
(44,67,125)
(304,47,94)
(31,101,59)
(143,91,97)
(92,114,49)
(199,78,100)
(69,84,89)
(366,72,103)
(70,46,79)
(448,72,139)
(74,35,37)
(444,118,139)
(33,69,44)
(160,0,144)
(89,61,71)
(199,131,149)
(85,52,35)
(199,78,149)
(58,72,66)
(79,117,153)
(61,31,60)
(79,84,153)
(31,101,59)
(143,91,156)
(64,32,57)
(189,201,162)
(60,68,56)
(298,162,162)
(69,33,44)
(449,120,176)
(82,43,36)
(199,78,184)
(63,35,29)
(0,196,188)
(74,66,32)
(371,166,188)
(47,44,28)
(387,72,192)
