0.0864
60 6001
587 233 220
70
1 98 0  74 1  44 1 4
2 63 0  75 0  29 1 2
3 48 1  65 1  75 1 2
4 37 1  42 1  27 1 3
5 42 1  42 1  75 1 2
6 71 1  69 1  73 1 2
7 77 0  44 1  28 1 3
8 55 1  97 0  34 1 3
9 119 1  65 1  63 1 2
10 66 1  65 1  40 1 2
11 44 1  80 0  40 1 1
12 43 1  69 1  77 1 2
13 68 1  45 1  41 1 1
14 64 1  94 0  33 1 1
15 120 0  83 1  50 1 2
16 45 1  65 1  48 1 2
17 105 1  57 1  56 1 5
18 32 1  95 0  53 1 1
19 46 1  67 1  78 1 1
20 42 1  60 1  32 1 1
21 87 1  58 1  52 1 1
22 100 1  90 1  65 1 1
23 57 1  69 0  30 1 1
24 60 1  99 0  48 1 3
25 79 1  71 1  53 1 1
26 88 0  77 1  44 1 1
27 64 1  60 1  74 1 2
28 115 0  79 0  23 1 2
29 36 1  59 1  59 1 2
30 64 0  79 0  26 1 3
31 101 1  54 1  80 1 1
32 33 1  95 0  61 1 2
33 113 0  55 1  43 1 1
34 102 0  34 1  77 0 1
35 63 1  98 1  54 1 2
36 62 0  80 0  29 1 1
37 85 1  55 1  54 1 2
38 53 1  86 1  76 1 1
39 99 1  51 1  54 1 3
40 112 0  80 0  30 1 1
41 110 0  63 0  24 1 1
42 106 0  53 1  61 1 1
43 59 1  52 1  74 1 2
44 79 0  80 0  26 1 2
45 92 1  69 1  51 1 1
46 76 1  79 1  63 1 1
47 85 0  90 0  29 1 2
48 66 1  73 1  49 1 1
49 76 0  100 0  33 1 1
50 39 1  77 1  41 1 1
51 96 0  98 0  25 1 3
52 85 1  77 1  80 1 2
53 41 1  79 1  71 1 1
54 43 1  74 1  67 1 2
55 69 1  75 0  37 1 1
56 94 1  52 1  74 1 1
57 30 1  91 0  23 1 3
58 112 1  73 1  58 1 3
59 97 1  70 1  63 1 2
60 46 1  40 1  77 1 3
61 47 1  53 1  47 1 2
62 45 1  79 0  37 1 2
63 79 0  35 1  28 1 3
64 104 0  27 1  42 1 2
65 66 1  82 1  76 1 2
66 105 0  60 1  46 1 2
67 108 0  32 1  23 1 1
68 41 1  89 0  39 1 3
69 34 1  80 0  31 1 1
70 102 0  63 1  37 1 1
(0,0,0) ; (75,65,48)
(75,0,0) ; (120,65,48)
(0,0,48) ; (119,65,111)
(0,0,111) ; (119,63,176)
(510,0,0) ; (587,80,85)
(510,0,85) ; (587,80,170)
(510,0,170) ; (587,40,216)
(510,40,170) ; (587,80,216)
(0,156,0) ; (44,233,28)
(44,156,0) ; (88,233,28)
(88,156,0) ; (132,233,28)
(0,156,28) ; (66,232,110)
(66,156,28) ; (132,232,110)
(0,156,110) ; (63,232,189)
(63,156,110) ; (132,231,147)
(63,156,147) ; (132,229,218)
(0,156,189) ; (63,231,218)
(511,83,0) ; (587,169,53)
(511,169,0) ; (585,233,60)
(511,83,53) ; (585,126,120)
(511,126,53) ; (585,169,120)
(511,169,60) ; (585,233,120)
(0,65,0) ; (98,109,74)
(0,109,0) ; (98,153,74)
(0,65,74) ; (98,109,148)
(0,109,74) ; (98,153,148)
(0,65,148) ; (90,150,177)
(229,176,0) ; (286,232,105)
(286,176,0) ; (343,232,105)
(343,176,0) ; (399,233,105)
(399,176,0) ; (455,233,105)
(455,176,0) ; (511,233,105)
(409,0,0) ; (459,120,83)
(459,0,0) ; (509,120,83)
(409,120,0) ; (510,174,80)
(409,120,80) ; (508,174,131)
(409,0,83) ; (508,60,131)
(409,60,83) ; (508,120,131)
(120,0,0) ; (232,58,73)
(120,0,73) ; (232,58,146)
(120,0,146) ; (232,58,219)
(132,163,0) ; (229,233,63)
(132,163,63) ; (229,233,126)
(98,65,0) ; (139,154,39)
(98,65,39) ; (139,154,78)
(98,65,78) ; (139,154,117)
(232,0,0) ; (295,98,54)
(295,0,0) ; (358,98,54)
(358,0,0) ; (409,99,54)
(139,58,0) ; (185,163,60)
(185,58,0) ; (231,163,60)
(307,99,0) ; (409,176,34)
(231,99,0) ; (300,176,43)
(231,99,43) ; (300,176,86)
(308,101,34) ; (350,176,76)
(350,101,34) ; (409,175,86)
(308,101,76) ; (350,176,118)
(350,101,86) ; (409,137,145)
(350,137,86) ; (409,173,145)
(308,101,118) ; (350,138,145)
(308,138,118) ; (350,175,145)
(330,0,54) ; (377,47,107)
(330,47,54) ; (377,94,107)
(377,0,54) ; (409,95,107)
(330,0,107) ; (409,53,178)
(330,53,107) ; (409,94,178)
(330,0,178) ; (409,45,215)
(330,45,178) ; (409,90,215)
