(100,90,214)
(0,0,0)
(73,228,190)
(514,0,0)
(118,66,219)
(0,167,0)
(121,77,96)
(0,90,0)
(90,67,216)
(424,0,0)
(101,160,74)
(413,73,0)
(94,88,164)
(100,0,0)
(291,57,72)
(118,176,0)
(72,73,180)
(352,0,0)
(99,88,85)
(121,88,0)
(158,57,79)
(194,0,0)
(123,101,121)
(290,75,0)
(63,31,77)
(194,57,0)
(70,84,96)
(220,92,0)
(100,55,113)
(118,176,72)
(186,55,51)
(223,176,72)
(93,66,142)
(415,167,74)
(93,50,123)
(415,117,74)
(95,43,74)
(413,73,74)
(62,31,48)
(194,57,77)
(112,56,68)
(194,0,79)
(41,56,61)
(311,0,79)
(77,86,43)
(121,90,85)
(116,73,122)
(0,90,96)
(68,72,35)
(220,101,96)
(120,99,46)
(290,75,121)
(114,51,97)
(295,180,123)
(39,54,27)
(223,177,123)
(74,65,89)
(121,111,128)
(61,60,38)
(220,113,131)
(41,44,67)
(311,0,140)
(105,56,45)
(194,0,147)
(85,43,56)
(423,73,148)
(81,74,55)
(100,0,164)
(101,37,52)
(309,137,167)
(111,62,47)
(299,75,167)
(61,60,38)
(220,113,169)
(54,54,39)
(367,0,180)
(76,53,31)
(118,176,185)
(65,199,29)
(521,0,190)
(105,45,28)
(194,0,192)
(61,50,21)
(446,117,197)
