0.0826
25 2501
587 233 220
70
1 37 1  43 1  34 1 2
2 31 1  98 0  27 1 1
3 49 0  83 0  22 1 2
4 116 0  32 1  66 0 3
5 91 0  100 0  32 1 3
6 82 1  45 1  69 1 2
7 102 1  77 1  54 1 1
8 91 0  50 1  42 1 3
9 37 1  87 0  24 1 4
10 42 1  68 1  70 1 3
11 32 1  77 0  76 0 1
12 79 1  75 1  72 1 2
13 44 1  62 1  56 1 1
14 110 1  73 1  77 1 1
15 119 0  94 0  28 1 3
16 100 0  35 1  54 1 2
17 43 1  64 1  41 1 2
18 53 0  31 1  26 1 3
19 57 1  87 1  47 1 1
20 69 1  79 0  37 1 1
21 69 1  95 1  67 1 3
22 116 0  74 0  20 1 2
23 80 0  94 0  34 1 2
24 73 0  27 1  39 1 2
25 33 1  54 1  31 1 1
26 58 1  37 1  71 1 3
27 96 0  26 1  80 0 1
28 104 0  63 1  43 1 2
29 94 0  39 1  39 1 1
30 47 1  44 1  50 1 4
31 63 1  86 1  46 1 3
32 74 1  91 0  43 1 1
33 119 0  89 1  49 1 1
34 89 0  29 1  65 0 2
35 34 1  28 1  78 0 1
36 69 1  99 0  42 1 3
37 64 1  96 1  69 1 3
38 54 0  25 1  66 0 1
39 63 1  65 1  62 1 2
40 45 1  66 1  61 1 1
41 82 1  54 1  56 1 1
42 33 1  70 0  40 1 2
43 90 1  56 1  69 1 3
44 87 1  65 1  57 1 1
45 67 0  27 1  62 0 4
46 83 0  85 0  29 1 2
47 113 0  83 1  56 1 3
48 81 0  30 1  46 1 1
49 64 1  70 1  63 1 3
50 89 1  52 1  79 1 1
51 105 0  46 1  50 1 3
52 39 1  47 0  23 1 2
53 51 1  28 1  59 0 4
54 119 0  73 1  53 1 2
55 86 0  34 1  23 1 3
56 118 0  47 1  41 1 2
57 44 1  92 0  39 1 3
58 77 0  36 1  79 0 2
59 88 1  83 1  61 1 1
60 33 1  97 0  66 0 2
61 93 0  36 1  69 1 4
62 63 1  38 1  35 1 1
63 97 1  49 1  49 1 3
64 46 0  58 0  20 1 1
65 116 0  37 1  51 1 1
66 38 1  53 0  25 1 2
67 88 0  57 0  22 1 1
68 43 1  75 0  31 1 1
69 57 1  32 1  41 1 3
70 35 1  60 1  34 1 2
(0,0,0) ; (95,67,69)
(95,0,0) ; (190,67,69)
(190,0,0) ; (285,67,69)
(0,67,0) ; (96,131,69)
(96,67,0) ; (192,131,69)
(192,67,0) ; (288,131,69)
(0,131,0) ; (93,167,69)
(93,131,0) ; (186,167,69)
(186,131,0) ; (279,167,69)
(508,0,0) ; (587,77,36)
(508,0,36) ; (587,77,72)
(508,0,72) ; (587,75,144)
(508,0,144) ; (587,75,216)
(496,77,0) ; (587,177,32)
(496,177,0) ; (586,233,69)
(496,77,32) ; (587,177,64)
(496,77,64) ; (587,177,96)
(496,177,69) ; (586,233,138)
(496,77,96) ; (587,127,138)
(496,127,96) ; (587,177,138)
(496,77,138) ; (582,140,184)
(496,140,138) ; (582,203,184)
(496,203,138) ; (577,233,184)
(0,167,0) ; (97,233,33)
(97,167,0) ; (194,233,33)
(194,167,0) ; (310,233,32)
(194,167,32) ; (310,233,64)
(0,167,33) ; (62,232,96)
(62,167,33) ; (124,232,96)
(124,167,33) ; (194,231,96)
(194,167,64) ; (310,233,96)
(408,0,0) ; (508,35,54)
(408,35,0) ; (508,70,54)
(408,0,54) ; (507,69,96)
(408,0,96) ; (507,69,138)
(408,0,138) ; (507,69,180)
(383,150,0) ; (496,233,56)
(383,150,56) ; (496,233,112)
(383,150,112) ; (496,233,168)
(383,150,168) ; (432,233,190)
(432,150,168) ; (481,233,190)
(406,70,0) ; (496,139,56)
(406,70,56) ; (451,139,138)
(451,70,56) ; (496,139,138)
(406,70,138) ; (495,135,167)
(289,0,0) ; (408,53,73)
(289,0,73) ; (408,53,146)
(289,0,146) ; (405,51,183)
(310,155,0) ; (383,194,27)
(310,194,0) ; (383,233,27)
(310,155,27) ; (383,232,137)
(288,53,0) ; (406,100,41)
(288,100,0) ; (406,147,41)
(326,53,41) ; (406,147,75)
(326,53,75) ; (406,147,109)
(289,53,41) ; (326,140,65)
(289,53,65) ; (326,140,89)
(289,53,89) ; (326,140,113)
(0,0,69) ; (94,119,97)
(0,0,97) ; (94,119,125)
(0,0,125) ; (94,119,153)
(0,0,153) ; (92,39,197)
(0,39,153) ; (92,78,197)
(0,78,153) ; (92,117,197)
(0,120,69) ; (44,167,119)
(44,120,69) ; (149,166,119)
(0,120,119) ; (44,167,169)
(44,120,119) ; (149,166,169)
(0,120,169) ; (44,167,219)
(44,120,169) ; (149,166,219)
(94,0,69) ; (143,119,158)
(143,0,69) ; (192,49,166)
(192,0,69) ; (241,49,166)
(143,0,166) ; (240,49,215)
(143,49,69) ; (230,106,134)
(143,49,134) ; (175,106,175)
(175,49,134) ; (229,105,216)
(143,49,175) ; (175,106,216)
(149,106,69) ; (232,167,157)
(241,0,69) ; (278,58,140)
(241,0,140) ; (278,58,211)
(230,58,69) ; (273,99,133)
(230,58,133) ; (273,99,197)
(232,110,69) ; (279,167,156)
(0,167,96) ; (63,231,166)
(63,167,96) ; (126,231,166)
(126,168,96) ; (230,231,139)
(230,168,96) ; (276,231,182)
(126,168,139) ; (230,231,182)
(276,171,96) ; (310,231,131)
(276,171,131) ; (310,231,166)
(332,53,109) ; (406,144,152)
(292,53,113) ; (326,96,150)
(292,96,113) ; (326,139,150)
(292,53,150) ; (326,139,173)
(292,53,173) ; (326,139,196)
(292,53,196) ; (326,139,219)
(313,164,137) ; (383,232,179)
(313,164,179) ; (383,197,219)
(313,197,179) ; (383,230,219)
(336,53,152) ; (406,95,220)
(336,95,152) ; (406,137,220)
(232,111,156) ; (276,167,218)
(149,108,157) ; (202,134,188)
(149,134,157) ; (203,167,188)
(203,108,157) ; (231,167,208)
(94,0,158) ; (141,50,202)
(94,50,158) ; (139,116,219)
(0,169,166) ; (67,231,193)
(0,169,193) ; (67,231,220)
(67,175,166) ; (126,203,217)
(67,203,166) ; (126,231,217)
(276,178,166) ; (307,231,192)
(276,178,192) ; (307,231,218)
(406,70,167) ; (495,135,196)
(413,0,180) ; (460,23,219)
(460,0,180) ; (507,23,219)
(413,23,180) ; (507,62,219)
(126,168,182) ; (164,231,217)
(164,173,182) ; (235,231,219)
(235,174,182) ; (276,231,214)
(318,0,183) ; (405,24,220)
(307,24,183) ; (405,51,214)
(500,157,184) ; (577,233,216)
(502,114,184) ; (577,157,215)
(499,77,184) ; (577,111,212)
(149,108,188) ; (200,167,216)
(396,150,190) ; (481,233,219)
(407,70,196) ; (495,127,218)
(0,0,197) ; (74,116,217)
