0.0758
58 5801
587 233 220
70
1 75 0  33 1  28 1 4
2 108 1  89 1  73 1 1
3 93 0  83 0  41 1 1
4 86 1  59 1  55 1 1
5 44 1  57 1  35 1 2
6 86 0  53 1  36 1 3
7 61 1  63 1  71 1 2
8 107 0  89 1  50 1 4
9 37 1  64 1  41 1 3
10 72 0  62 1  36 1 3
11 79 0  95 0  24 1 2
12 105 0  48 1  25 1 2
13 40 1  37 1  46 1 2
14 105 0  43 1  52 1 1
15 42 1  32 1  59 1 3
16 110 0  91 0  25 1 1
17 41 1  42 1  43 1 1
18 49 1  44 1  25 1 1
19 99 1  70 1  54 1 2
20 76 1  99 1  75 1 1
21 49 1  98 0  25 1 2
22 76 0  57 0  24 1 3
23 32 1  93 0  30 1 1
24 99 1  100 1  64 1 1
25 56 1  47 1  56 1 2
26 93 1  88 1  55 1 1
27 92 1  91 1  51 1 3
28 56 1  96 1  63 1 1
29 109 0  87 1  51 1 2
30 77 1  71 1  56 1 1
31 67 0  56 0  25 1 3
32 88 0  50 0  21 1 2
33 35 1  75 0  40 1 1
34 80 1  95 0  46 1 1
35 43 1  86 0  73 1 1
36 120 1  78 1  77 1 1
37 111 0  41 1  72 1 2
38 66 1  89 1  52 1 2
39 43 1  91 0  48 1 1
40 105 0  69 0  21 1 1
41 75 1  78 1  50 1 4
42 92 0  35 1  80 0 2
43 66 1  56 1  54 1 3
44 46 1  61 1  63 1 1
45 106 1  84 1  73 1 2
46 56 1  72 1  66 1 1
47 51 1  91 1  49 1 1
48 65 1  99 0  43 1 1
49 42 1  55 1  57 1 1
50 89 1  95 1  66 1 2
51 33 1  51 1  67 0 2
52 92 0  28 1  64 0 4
53 76 1  43 1  61 1 1
54 97 0  27 1  72 0 4
55 41 1  72 1  80 1 1
56 80 1  48 1  62 1 2
57 95 0  36 1  51 1 2
58 58 0  25 1  23 1 2
59 49 1  27 1  79 0 2
60 109 0  44 1  67 1 1
61 88 0  90 0  27 1 1
62 94 0  92 0  25 1 3
63 77 1  43 1  66 1 2
64 59 0  26 1  46 1 2
65 36 1  51 1  56 1 5
66 38 1  27 1  30 1 1
67 101 0  84 0  20 1 1
68 51 0  41 1  22 1 3
69 51 1  100 1  68 1 1
70 78 1  55 1  64 1 4
(0,0,0) ; (52,66,89)
(52,0,0) ; (147,66,89)
(0,0,89) ; (52,66,178)
(52,0,89) ; (147,66,178)
(0,0,178) ; (72,62,214)
(72,0,178) ; (144,62,214)
(445,0,0) ; (523,77,120)
(523,0,0) ; (587,78,55)
(523,0,55) ; (587,78,110)
(523,0,110) ; (587,78,165)
(445,0,120) ; (523,75,170)
(523,0,165) ; (587,78,220)
(445,0,170) ; (523,75,220)
(0,133,0) ; (107,183,89)
(107,133,0) ; (214,183,89)
(0,183,0) ; (107,233,89)
(107,183,0) ; (214,233,89)
(0,133,89) ; (72,230,116)
(72,133,89) ; (144,230,116)
(144,133,89) ; (214,232,143)
(0,133,116) ; (72,230,143)
(72,133,116) ; (144,230,143)
(369,133,0) ; (447,183,75)
(369,183,0) ; (447,233,75)
(447,133,0) ; (523,232,75)
(523,133,0) ; (587,232,100)
(369,133,75) ; (474,181,100)
(369,181,75) ; (474,229,100)
(474,133,75) ; (523,231,100)
(0,66,0) ; (75,99,28)
(0,99,0) ; (75,132,28)
(75,66,0) ; (147,132,56)
(0,66,28) ; (75,99,56)
(0,99,28) ; (75,132,56)
(0,66,56) ; (92,130,84)
(92,66,56) ; (146,132,112)
(0,66,84) ; (92,130,112)
(0,66,112) ; (92,130,140)
(92,66,112) ; (146,132,168)
(0,66,140) ; (92,130,168)
(517,78,0) ; (587,132,99)
(361,0,0) ; (445,73,106)
(361,0,106) ; (445,73,212)
(147,0,0) ; (239,94,25)
(147,0,25) ; (239,94,50)
(147,0,50) ; (239,94,75)
(147,0,75) ; (239,91,126)
(147,0,126) ; (239,91,177)
(429,78,0) ; (517,133,93)
(429,78,93) ; (515,131,129)
(214,151,0) ; (325,192,72)
(214,192,0) ; (325,233,72)
(325,151,0) ; (366,231,72)
(239,0,0) ; (300,63,71)
(300,0,0) ; (361,63,71)
(239,0,71) ; (281,59,103)
(281,0,71) ; (361,62,119)
(239,0,103) ; (281,59,135)
(281,0,119) ; (361,62,167)
(239,0,135) ; (281,59,167)
(352,73,0) ; (377,131,23)
(377,73,0) ; (403,132,46)
(403,73,0) ; (429,132,46)
(352,73,23) ; (377,131,46)
(352,73,46) ; (428,130,70)
(147,94,0) ; (242,130,51)
(147,94,51) ; (242,130,102)
(243,63,0) ; (352,150,51)
(243,63,51) ; (352,150,102)
(352,73,70) ; (428,130,94)
(352,73,94) ; (428,130,118)
(214,151,72) ; (309,231,118)
(310,154,72) ; (366,231,143)
(519,78,99) ; (587,129,199)
(531,133,100) ; (587,229,163)
(531,133,163) ; (587,180,219)
(531,180,163) ; (587,227,219)
(480,137,100) ; (531,229,191)
(480,137,191) ; (530,225,212)
(370,138,100) ; (480,229,125)
(147,94,102) ; (198,130,158)
(147,94,158) ; (198,130,214)
(198,94,102) ; (242,129,159)
(198,94,159) ; (242,129,216)
(243,63,102) ; (352,107,169)
(247,107,102) ; (352,150,154)
(214,152,118) ; (309,231,142)
(214,152,142) ; (309,231,166)
(362,73,118) ; (428,127,174)
(372,140,125) ; (480,229,198)
(466,78,129) ; (515,129,220)
(429,78,129) ; (466,124,169)
(0,137,143) ; (83,230,184)
(83,144,143) ; (149,187,220)
(83,187,143) ; (149,230,220)
(149,156,143) ; (213,193,184)
(149,193,143) ; (213,230,184)
(310,164,143) ; (366,231,168)
(310,164,168) ; (366,231,193)
(310,164,193) ; (366,231,218)
(149,134,143) ; (200,156,184)
(253,107,154) ; (352,150,219)
(214,159,166) ; (300,195,219)
(214,195,166) ; (300,231,219)
(253,0,167) ; (289,56,218)
(289,0,167) ; (325,56,218)
(325,0,167) ; (361,56,218)
(0,66,168) ; (79,93,217)
(0,93,168) ; (67,126,219)
(79,66,168) ; (146,99,219)
(67,99,168) ; (146,126,217)
(429,78,169) ; (466,124,209)
(288,63,169) ; (352,104,206)
(243,63,169) ; (285,106,210)
(362,73,174) ; (403,124,196)
(403,73,174) ; (428,122,218)
(362,73,196) ; (403,124,218)
(147,0,177) ; (195,91,220)
(195,0,177) ; (230,75,217)
(0,138,184) ; (80,230,219)
(149,158,184) ; (211,230,220)
(379,145,198) ; (480,229,218)
