0.0773
51 5101
587 233 220
70
1 30 1  84 0  33 1 1
2 42 1  59 1  34 1 3
3 103 0  100 0  46 1 1
4 111 1  99 1  65 1 2
5 31 1  99 0  38 1 3
6 119 0  60 1  33 1 2
7 77 0  47 0  23 1 1
8 98 1  93 1  69 1 2
9 33 1  57 1  80 0 3
10 40 1  97 0  36 1 2
11 52 1  88 0  34 1 1
12 45 1  43 1  51 1 1
13 108 0  68 0  22 1 1
14 97 0  99 0  45 1 1
15 40 1  29 1  29 1 1
16 98 1  53 1  63 1 3
17 115 0  53 1  49 1 2
18 81 1  83 1  57 1 1
19 112 1  73 1  67 1 2
20 47 1  28 1  55 1 2
21 111 0  49 1  63 1 2
22 83 0  83 0  25 1 1
23 38 1  62 1  34 1 1
24 111 1  72 1  69 1 1
25 111 0  48 1  78 1 1
26 92 1  83 1  52 1 1
27 43 1  74 1  44 1 1
28 67 0  26 1  73 0 1
29 47 0  58 0  23 1 1
30 118 1  90 1  69 1 1
31 108 0  56 1  49 1 1
32 34 1  46 1  38 1 2
33 37 1  95 0  51 1 2
34 116 0  66 1  56 1 1
35 115 0  35 1  39 1 4
36 52 1  75 1  79 1 1
37 109 0  25 1  65 0 3
38 112 0  29 1  67 0 2
39 77 1  50 1  71 1 3
40 115 1  89 1  75 1 3
41 53 1  98 0  38 1 1
42 97 0  48 1  35 1 2
43 42 1  67 1  38 1 2
44 112 0  45 1  50 1 1
45 101 0  41 1  36 1 1
46 110 0  31 1  69 0 2
47 80 0  28 1  68 0 2
48 59 1  60 1  65 1 3
49 43 1  64 1  36 1 1
50 42 1  74 0  30 1 2
51 110 0  49 1  25 1 1
52 54 1  28 1  63 0 2
53 74 0  54 0  26 1 2
54 85 1  88 1  57 1 3
55 42 1  57 1  77 1 2
56 63 0  28 1  28 1 1
57 45 1  33 1  62 1 2
58 56 0  28 1  21 1 2
59 78 0  46 0  23 1 1
60 93 1  62 1  69 1 1
61 59 1  48 1  30 1 1
62 110 1  67 1  56 1 4
63 104 0  49 1  45 1 1
64 66 0  36 1  30 1 1
65 82 1  52 1  47 1 3
66 109 0  49 1  56 1 2
67 78 1  75 1  56 1 3
68 32 1  56 1  29 1 1
69 107 0  88 0  29 1 2
70 78 1  59 1  45 1 1
(0,0,0) ; (111,69,72)
(0,0,72) ; (110,69,103)
(0,0,103) ; (110,69,134)
(0,0,134) ; (110,67,190)
(367,0,0) ; (420,98,63)
(420,0,0) ; (473,98,63)
(473,0,0) ; (584,49,63)
(473,49,0) ; (584,98,63)
(367,98,0) ; (477,154,67)
(477,98,0) ; (587,154,67)
(367,0,63) ; (430,98,116)
(430,0,63) ; (468,98,116)
(468,0,63) ; (583,49,116)
(468,49,63) ; (583,98,116)
(367,98,67) ; (476,154,116)
(476,98,67) ; (585,154,116)
(0,158,0) ; (115,233,89)
(0,158,89) ; (115,233,178)
(0,158,178) ; (115,193,217)
(0,193,178) ; (115,228,217)
(516,156,0) ; (587,233,50)
(516,156,50) ; (587,233,100)
(516,156,100) ; (587,233,150)
(0,69,0) ; (115,158,75)
(0,69,75) ; (57,157,160)
(57,69,75) ; (114,157,160)
(404,155,0) ; (460,233,75)
(460,155,0) ; (516,233,75)
(404,155,75) ; (515,233,123)
(404,155,123) ; (458,229,149)
(458,155,123) ; (512,229,149)
(111,0,0) ; (210,65,111)
(210,0,0) ; (309,65,111)
(115,164,0) ; (208,233,98)
(115,164,98) ; (205,233,216)
(115,65,0) ; (214,162,45)
(115,65,45) ; (214,96,83)
(115,96,45) ; (214,127,83)
(115,127,45) ; (214,158,83)
(292,166,0) ; (404,233,73)
(292,166,73) ; (404,233,102)
(292,166,102) ; (404,233,131)
(292,166,131) ; (402,233,187)
(292,166,187) ; (401,231,212)
(208,181,0) ; (291,233,92)
(208,181,92) ; (290,233,139)
(208,181,139) ; (287,233,214)
(310,0,0) ; (367,80,33)
(310,0,33) ; (367,80,66)
(310,0,66) ; (367,80,99)
(310,0,99) ; (366,78,174)
(214,139,0) ; (291,181,57)
(214,139,57) ; (291,181,114)
(214,139,114) ; (288,181,144)
(214,139,144) ; (288,181,174)
(214,65,0) ; (309,102,51)
(214,102,0) ; (309,139,51)
(310,81,0) ; (367,166,88)
(214,65,51) ; (307,134,113)
(115,65,83) ; (212,105,119)
(115,110,83) ; (212,158,118)
(310,83,88) ; (367,166,169)
(111,0,111) ; (171,65,170)
(171,0,111) ; (231,65,170)
(231,0,111) ; (291,65,170)
(214,65,113) ; (307,134,211)
(457,0,116) ; (499,34,175)
(499,0,116) ; (541,34,175)
(541,0,116) ; (583,34,175)
(457,0,175) ; (519,33,220)
(519,0,175) ; (581,33,220)
(467,34,116) ; (527,153,149)
(527,34,116) ; (583,150,182)
(467,34,149) ; (527,153,182)
(375,0,116) ; (457,47,168)
(375,0,168) ; (457,47,220)
(367,47,116) ; (467,150,162)
(115,110,118) ; (212,158,153)
(115,65,119) ; (212,105,155)
(404,161,149) ; (512,229,171)
(520,157,150) ; (587,195,192)
(520,195,150) ; (587,233,192)
(520,157,192) ; (587,230,218)
(115,112,153) ; (193,158,176)
(115,65,155) ; (161,103,189)
(161,65,155) ; (207,103,189)
(0,69,160) ; (107,157,189)
(0,69,189) ; (107,157,218)
(387,47,162) ; (467,115,190)
(387,47,190) ; (467,115,218)
(379,116,162) ; (467,150,214)
(324,121,169) ; (367,166,220)
(312,83,169) ; (367,111,216)
(111,0,170) ; (170,30,218)
(111,30,170) ; (167,62,199)
(171,0,170) ; (280,65,195)
(171,0,195) ; (280,65,220)
(404,173,171) ; (512,229,220)
(319,0,174) ; (366,77,197)
(214,145,174) ; (278,181,217)
(115,114,176) ; (189,158,219)
(468,34,182) ; (583,73,217)
(468,73,182) ; (583,112,217)
(521,112,182) ; (583,150,216)
(481,121,182) ; (521,150,211)
(115,65,189) ; (199,98,219)
(0,0,190) ; (54,63,218)
(54,0,190) ; (108,63,218)
(319,0,197) ; (366,58,220)
(111,30,199) ; (167,58,220)
