0.078
4 401
587 233 220
70
1 55 1  65 1  64 1 1
2 35 1  84 0  57 1 1
3 120 0  37 1  35 1 1
4 38 1  37 1  37 1 1
5 113 1  81 1  57 1 1
6 36 1  70 1  57 1 1
7 31 1  67 0  45 1 1
8 105 0  97 0  32 1 1
9 63 1  86 1  69 1 2
10 118 1  82 1  70 1 2
11 62 1  65 1  45 1 1
12 59 1  69 1  67 1 1
13 65 1  70 1  61 1 2
14 110 0  72 0  24 1 2
15 94 0  71 0  20 1 1
16 68 1  53 1  73 1 3
17 33 1  51 1  45 1 3
18 81 0  54 0  22 1 3
19 36 1  28 1  66 0 2
20 39 1  76 1  54 1 2
21 113 0  31 1  44 1 5
22 109 0  36 1  35 1 1
23 108 1  93 1  59 1 3
24 96 0  83 1  46 1 1
25 104 0  72 0  35 1 2
26 82 1  64 1  47 1 1
27 45 1  93 0  60 1 1
28 31 1  89 0  26 1 1
29 78 1  84 0  41 1 1
30 53 1  76 1  63 1 2
31 67 1  77 1  50 1 1
32 55 1  51 1  48 1 2
33 59 1  59 1  35 1 1
34 60 0  68 0  27 1 3
35 48 1  91 0  44 1 2
36 87 1  92 1  62 1 1
37 92 1  74 1  59 1 1
38 101 1  61 1  63 1 2
39 79 0  83 0  27 1 1
40 96 0  32 1  61 1 1
41 111 0  42 1  32 1 3
42 119 0  33 1  29 1 2
43 114 0  49 1  39 1 2
44 75 1  60 1  43 1 1
45 47 1  53 1  45 1 2
46 57 1  74 1  49 1 3
47 105 0  75 1  46 1 1
48 51 1  99 1  65 1 3
49 37 1  98 0  44 1 1
50 85 0  93 0  34 1 4
51 115 1  75 1  67 1 1
52 80 0  35 1  45 1 2
53 61 1  31 1  50 1 1
54 99 1  99 1  60 1 1
55 78 0  27 1  38 1 2
56 89 1  89 1  66 1 3
57 94 1  96 1  49 1 1
58 53 1  74 0  27 1 1
59 40 1  54 1  69 1 1
60 49 1  67 1  75 1 1
61 66 0  89 0  27 1 1
62 91 1  96 1  78 1 3
63 58 1  69 1  74 1 1
64 51 1  28 1  32 1 3
65 45 1  46 1  80 1 1
66 75 1  99 1  63 1 2
67 108 0  57 0  22 1 1
68 115 0  45 1  58 1 2
69 38 1  41 1  32 1 1
70 73 1  85 1  77 1 2
(0,0,0) ; (61,65,70)
(61,0,0) ; (122,65,70)
(0,0,70) ; (61,63,171)
(61,0,70) ; (122,63,171)
(410,0,0) ; (469,93,108)
(469,0,0) ; (528,93,108)
(528,0,0) ; (587,93,108)
(410,0,108) ; (495,93,142)
(495,0,108) ; (580,93,142)
(0,142,0) ; (44,233,48)
(44,142,0) ; (122,233,96)
(122,142,0) ; (200,233,96)
(0,142,48) ; (44,233,96)
(0,142,96) ; (66,231,185)
(66,142,96) ; (132,231,185)
(132,142,96) ; (198,231,185)
(510,160,0) ; (587,233,85)
(510,160,85) ; (587,233,170)
(510,160,170) ; (587,227,220)
(0,65,0) ; (99,140,63)
(99,65,0) ; (198,140,63)
(512,93,0) ; (587,160,115)
(512,93,115) ; (587,160,164)
(447,95,0) ; (510,164,86)
(447,164,0) ; (510,233,86)
(122,0,0) ; (173,65,99)
(173,0,0) ; (224,65,99)
(224,0,0) ; (275,65,99)
(122,0,99) ; (198,63,152)
(198,0,99) ; (274,63,152)
(329,93,0) ; (447,163,82)
(329,163,0) ; (447,233,82)
(332,0,0) ; (410,91,96)
(200,134,0) ; (260,233,99)
(200,134,99) ; (260,227,144)
(275,0,0) ; (332,81,113)
(275,0,113) ; (329,81,135)
(275,0,135) ; (329,81,157)
(261,180,0) ; (329,233,73)
(261,180,73) ; (329,233,146)
(198,65,0) ; (272,134,58)
(272,82,0) ; (329,131,74)
(272,131,0) ; (329,180,74)
(198,65,58) ; (271,133,111)
(198,65,111) ; (234,131,139)
(234,65,111) ; (270,131,139)
(0,65,63) ; (60,140,106)
(60,65,63) ; (165,140,109)
(165,65,63) ; (198,110,114)
(165,110,63) ; (197,138,114)
(165,65,114) ; (198,110,165)
(165,110,114) ; (197,138,165)
(274,84,74) ; (329,132,125)
(274,132,74) ; (329,180,125)
(333,184,82) ; (447,233,121)
(333,184,121) ; (447,233,160)
(332,94,82) ; (447,139,140)
(332,139,82) ; (447,184,140)
(448,141,86) ; (510,233,173)
(448,96,86) ; (510,141,151)
(332,0,96) ; (410,84,137)
(0,65,106) ; (59,132,175)
(60,65,109) ; (164,137,144)
(60,65,144) ; (164,137,179)
(280,84,125) ; (329,180,219)
(332,0,137) ; (371,76,191)
(371,0,137) ; (410,76,191)
(332,0,191) ; (410,38,218)
