(112,183,212)
(0,0,0)
(75,115,217)
(512,0,0)
(89,115,160)
(498,118,0)
(77,50,213)
(0,183,0)
(93,69,216)
(419,0,0)
(110,49,137)
(77,184,0)
(98,159,116)
(400,74,0)
(79,75,220)
(112,0,0)
(82,109,141)
(112,75,0)
(222,65,124)
(197,0,0)
(160,69,121)
(240,164,0)
(51,45,43)
(187,188,0)
(33,119,120)
(194,69,0)
(97,99,80)
(303,65,0)
(76,99,73)
(227,65,0)
(43,44,74)
(187,189,43)
(72,97,40)
(227,65,73)
(85,88,57)
(315,65,80)
(52,92,83)
(227,65,113)
(69,111,103)
(429,116,116)
(68,42,59)
(430,74,116)
(28,126,54)
(401,101,116)
(43,36,64)
(187,197,117)
(33,84,30)
(194,104,120)
(29,32,56)
(194,69,120)
(116,66,56)
(284,166,121)
(42,57,77)
(240,175,121)
(180,65,59)
(235,0,124)
(38,62,34)
(197,0,124)
(78,46,82)
(77,187,137)
(30,48,59)
(155,185,137)
(83,83,82)
(317,65,137)
(74,108,26)
(112,76,141)
(33,62,45)
(194,126,150)
(33,45,62)
(197,0,158)
(67,112,58)
(519,120,160)
(21,56,56)
(498,176,160)
(74,95,51)
(112,89,167)
(28,110,47)
(401,117,170)
(59,42,34)
(439,74,175)
(74,30,42)
(326,202,177)
(115,35,39)
(285,167,177)
(40,29,29)
(187,204,181)
(66,30,36)
(349,0,183)
(63,28,28)
(352,30,183)
(109,65,25)
(235,0,183)
(47,77,23)
(227,65,196)
