0.0684
40 4001
587 233 220
70
1 42 1  41 1  68 1 1
2 59 0  74 0  21 1 5
3 109 1  60 1  65 1 1
4 116 1  70 1  69 1 2
5 77 1  86 0  39 1 1
6 72 0  44 1  26 1 1
7 60 1  60 1  79 1 5
8 38 1  61 0  22 1 2
9 118 0  98 0  22 1 2
10 64 0  31 1  68 0 4
11 117 0  36 1  26 1 2
12 55 0  26 1  77 0 2
13 45 0  37 1  20 1 2
14 96 1  81 1  72 1 1
15 91 0  44 1  63 1 2
16 115 0  32 1  21 1 1
17 33 1  72 0  65 1 2
18 36 1  85 0  23 1 2
19 59 1  53 1  44 1 3
20 118 0  74 1  50 1 1
21 75 0  32 1  32 1 1
22 113 1  90 1  58 1 2
23 92 1  54 1  53 1 1
24 49 1  76 0  30 1 2
25 69 1  65 1  80 1 1
26 94 0  35 1  29 1 1
27 104 0  64 1  40 1 1
28 32 1  62 0  29 1 1
29 62 1  38 1  75 1 2
30 30 1  76 0  36 1 2
31 52 0  85 0  20 1 1
32 66 1  82 1  79 1 1
33 46 1  72 0  31 1 1
34 53 1  90 0  43 1 3
35 65 1  45 1  46 1 1
36 54 1  58 1  55 1 1
37 101 0  45 0  20 1 1
38 108 1  100 1  62 1 1
39 45 1  64 1  62 1 1
40 56 0  70 0  24 1 1
41 120 0  82 1  59 1 2
42 68 1  94 1  55 1 2
43 55 1  63 1  67 1 2
44 57 1  79 0  38 1 1
45 105 0  45 1  79 1 3
46 76 1  72 1  54 1 3
47 111 0  33 1  22 1 1
48 30 1  94 0  33 1 2
49 76 0  43 1  27 1 2
50 42 1  77 0  32 1 1
51 33 1  33 1  77 0 1
52 94 1  71 1  54 1 1
53 36 1  87 0  67 1 3
54 120 0  82 0  22 1 1
55 37 1  32 1  56 1 1
56 116 0  53 1  46 1 3
57 95 1  94 1  63 1 2
58 102 0  27 1  68 0 3
59 102 1  89 1  69 1 4
60 90 0  33 1  61 1 1
61 104 0  34 1  62 1 1
62 37 1  44 1  75 0 3
63 72 1  62 1  38 1 3
64 42 1  30 1  23 1 4
65 116 0  58 1  55 1 3
66 56 1  62 1  41 1 2
67 68 1  45 1  76 1 2
68 80 1  57 1  42 1 2
69 57 1  99 0  42 1 2
70 90 1  56 1  59 1 3
(0,0,0) ; (120,82,59)
(0,0,59) ; (120,82,81)
(0,0,81) ; (120,82,140)
(0,0,140) ; (60,79,200)
(60,0,140) ; (120,79,200)
(485,0,0) ; (587,69,89)
(485,69,0) ; (587,138,89)
(485,0,89) ; (587,69,178)
(485,69,89) ; (587,138,178)
(485,0,178) ; (515,23,220)
(515,0,178) ; (545,23,220)
(545,0,178) ; (575,23,220)
(485,23,178) ; (584,80,220)
(485,80,178) ; (584,137,220)
(0,157,0) ; (30,233,49)
(30,157,0) ; (102,233,54)
(0,157,49) ; (30,233,98)
(30,157,54) ; (102,233,108)
(0,157,98) ; (30,233,134)
(30,157,108) ; (102,195,170)
(30,195,108) ; (102,233,170)
(0,157,134) ; (30,233,170)
(0,157,170) ; (26,229,214)
(26,157,170) ; (63,232,214)
(63,157,170) ; (100,232,214)
(471,141,0) ; (587,187,53)
(471,187,0) ; (587,233,53)
(471,141,53) ; (529,231,166)
(529,141,53) ; (587,231,166)
(0,83,0) ; (118,157,50)
(0,83,50) ; (117,119,76)
(0,119,50) ; (117,155,76)
(279,0,0) ; (369,56,59)
(369,0,0) ; (485,55,58)
(369,0,58) ; (485,55,116)
(279,0,59) ; (369,56,118)
(369,0,116) ; (485,55,174)
(279,0,118) ; (369,56,177)
(369,0,174) ; (485,53,220)
(279,0,177) ; (369,53,220)
(102,165,0) ; (157,233,94)
(157,165,0) ; (212,233,94)
(102,165,94) ; (157,232,157)
(157,165,94) ; (212,232,157)
(102,165,157) ; (211,230,217)
(345,139,0) ; (408,233,95)
(408,139,0) ; (471,233,95)
(345,139,95) ; (408,230,139)
(408,139,95) ; (471,230,139)
(120,0,0) ; (199,60,60)
(120,0,60) ; (199,60,120)
(120,0,120) ; (199,60,180)
(120,0,180) ; (199,57,218)
(419,56,0) ; (485,138,79)
(419,56,79) ; (484,136,148)
(120,60,0) ; (199,165,45)
(120,60,45) ; (199,165,90)
(120,60,90) ; (199,165,135)
(199,0,0) ; (276,55,26)
(199,0,26) ; (276,55,52)
(199,0,52) ; (275,54,124)
(212,166,0) ; (299,233,36)
(299,166,0) ; (344,231,46)
(212,166,36) ; (299,233,72)
(299,166,46) ; (344,230,108)
(212,166,72) ; (299,233,108)
(377,56,0) ; (419,136,57)
(377,56,57) ; (419,136,114)
(377,56,114) ; (419,133,146)
(199,55,0) ; (261,163,100)
(199,55,100) ; (261,159,134)
(261,56,0) ; (377,126,69)
(261,56,69) ; (377,126,138)
(270,128,0) ; (345,166,62)
(270,128,62) ; (345,166,124)
(270,128,124) ; (342,166,186)
(0,83,76) ; (81,155,172)
(81,83,76) ; (114,155,141)
(212,168,108) ; (253,230,164)
(212,168,164) ; (253,230,220)
(254,169,108) ; (344,230,141)
(199,0,124) ; (270,54,218)
