(68,111,213)
(0,0,0)
(110,98,217)
(477,0,0)
(100,63,214)
(0,170,0)
(54,130,193)
(533,103,0)
(208,97,135)
(325,136,0)
(69,59,206)
(0,111,0)
(82,72,220)
(68,0,0)
(225,63,76)
(100,170,0)
(65,78,213)
(412,0,0)
(74,97,175)
(69,73,0)
(80,56,219)
(150,0,0)
(106,34,138)
(427,102,0)
(101,79,151)
(311,0,0)
(39,22,40)
(438,78,0)
(84,114,64)
(150,56,0)
(68,54,201)
(230,0,0)
(106,56,29)
(321,79,0)
(44,113,69)
(234,54,0)
(46,32,72)
(279,138,0)
(29,81,31)
(282,54,0)
(101,52,99)
(326,79,29)
(29,74,98)
(282,54,31)
(82,110,63)
(150,56,64)
(43,113,85)
(234,54,69)
(40,27,37)
(285,143,72)
(152,52,144)
(100,181,76)
(73,61,107)
(252,172,76)
(80,95,50)
(150,56,127)
(97,47,36)
(330,79,128)
(29,62,48)
(282,54,129)
(170,63,84)
(362,168,135)
(162,25,44)
(370,143,135)
(36,89,82)
(326,142,135)
(74,33,37)
(457,102,138)
(92,73,60)
(317,0,151)
(38,86,58)
(234,54,154)
(74,47,48)
(353,79,164)
(66,86,35)
(69,75,175)
(74,27,40)
(457,108,175)
(78,93,40)
(150,56,177)
(61,59,31)
(252,174,183)
(47,110,26)
(539,121,193)
