(76,113,212)
(0,0,0)
(158,61,216)
(429,0,0)
(100,170,118)
(487,63,0)
(93,120,188)
(0,113,0)
(162,51,217)
(76,0,0)
(95,74,214)
(93,159,0)
(62,171,85)
(425,62,0)
(76,60,115)
(76,51,0)
(115,43,213)
(314,0,0)
(230,70,86)
(195,163,0)
(95,48,128)
(93,111,0)
(90,58,87)
(152,51,0)
(96,120,66)
(329,43,0)
(75,49,85)
(238,0,0)
(106,52,84)
(188,111,0)
(85,62,73)
(242,49,0)
(94,109,44)
(331,43,66)
(53,62,37)
(242,49,73)
(106,52,42)
(188,111,84)
(56,170,64)
(430,63,85)
(74,41,51)
(238,0,85)
(182,68,64)
(243,163,86)
(48,55,82)
(195,176,86)
(90,56,105)
(152,51,87)
(94,109,44)
(331,43,110)
(51,54,77)
(242,49,110)
(69,42,104)
(76,51,115)
(58,81,99)
(527,152,118)
(38,95,72)
(489,138,118)
(79,71,100)
(506,63,118)
(105,42,20)
(188,121,126)
(86,45,90)
(93,114,128)
(69,25,84)
(238,0,136)
(95,38,72)
(188,125,146)
(52,74,69)
(433,159,149)
(55,94,48)
(430,63,149)
(182,57,32)
(243,173,150)
(89,108,29)
(336,43,154)
(108,44,38)
(317,185,182)
(69,54,20)
(243,175,182)
(89,97,37)
(336,43,183)
(57,79,32)
(0,150,188)
(20,105,31)
(57,124,188)
(34,92,30)
(493,141,190)
(83,43,25)
(152,51,192)
(54,69,20)
(431,63,197)
