0.0338
41 4101
587 233 220
10
1 44 1  49 1  70 1 18
2 89 0  32 1  22 1 7
3 118 0  83 0  35 1 12
4 61 1  37 1  39 1 9
5 53 1  67 1  36 1 13
6 56 1  65 1  51 1 7
7 50 1  79 1  55 1 14
8 107 1  100 1  62 1 8
9 84 1  80 1  72 1 17
10 80 1  54 1  64 1 9
(0,0,0) ; (67,36,53)
(0,36,0) ; (67,72,53)
(0,72,0) ; (67,108,53)
(0,108,0) ; (67,144,53)
(0,0,53) ; (67,36,106)
(0,36,53) ; (67,72,106)
(0,72,53) ; (67,108,106)
(0,108,53) ; (67,144,106)
(427,0,0) ; (507,84,72)
(507,0,0) ; (587,84,72)
(427,84,0) ; (507,168,72)
(507,84,0) ; (587,168,72)
(427,168,0) ; (507,232,54)
(507,168,0) ; (587,232,54)
(427,168,54) ; (507,232,108)
(507,168,54) ; (587,232,108)
(427,0,72) ; (507,84,144)
(507,0,72) ; (587,84,144)
(427,84,72) ; (507,168,144)
(507,84,72) ; (587,168,144)
(427,168,108) ; (507,232,162)
(507,168,108) ; (587,232,162)
(427,0,144) ; (507,84,216)
(507,0,144) ; (587,84,216)
(427,84,144) ; (507,168,216)
(507,84,144) ; (587,168,216)
(427,168,162) ; (507,232,216)
(507,168,162) ; (587,232,216)
(0,149,0) ; (118,232,35)
(118,149,0) ; (236,232,35)
(236,149,0) ; (354,232,35)
(0,149,35) ; (118,232,70)
(118,149,35) ; (236,232,70)
(236,149,35) ; (354,232,70)
(0,149,70) ; (118,232,105)
(118,149,70) ; (236,232,105)
(236,149,70) ; (354,232,105)
(0,149,105) ; (72,233,185)
(72,149,105) ; (144,233,185)
(144,149,105) ; (216,233,185)
(216,149,105) ; (288,233,185)
(288,149,105) ; (360,233,185)
(0,149,185) ; (118,232,220)
(118,149,185) ; (236,232,220)
(236,149,185) ; (354,232,220)
(67,0,0) ; (129,100,107)
(129,0,0) ; (191,100,107)
(191,0,0) ; (253,100,107)
(67,0,107) ; (129,100,214)
(129,0,107) ; (191,100,214)
(191,0,107) ; (253,100,214)
(67,100,0) ; (137,149,44)
(137,100,0) ; (207,149,44)
(207,100,0) ; (277,149,44)
(67,100,44) ; (137,149,88)
(137,100,44) ; (207,149,88)
(207,100,44) ; (277,149,88)
(67,100,88) ; (137,149,132)
(137,100,88) ; (207,149,132)
(207,100,88) ; (277,149,132)
(67,100,132) ; (137,149,176)
(137,100,132) ; (207,149,176)
(207,100,132) ; (277,149,176)
(67,100,176) ; (137,149,220)
(137,100,176) ; (207,149,220)
(207,100,176) ; (277,149,220)
(277,0,0) ; (327,79,55)
(327,0,0) ; (377,79,55)
(377,0,0) ; (427,79,55)
(277,0,55) ; (327,79,110)
(327,0,55) ; (377,79,110)
(377,0,55) ; (427,79,110)
(277,0,110) ; (327,79,165)
(327,0,110) ; (377,79,165)
(377,0,110) ; (427,79,165)
(277,0,165) ; (327,79,220)
(327,0,165) ; (377,79,220)
(377,0,165) ; (427,79,220)
(360,180,0) ; (427,233,36)
(360,180,36) ; (427,233,72)
(360,180,72) ; (427,233,108)
(360,180,108) ; (427,233,144)
(360,180,144) ; (427,233,180)
(365,80,0) ; (427,180,107)
(365,80,107) ; (427,180,214)
(253,0,0) ; (275,89,32)
(253,0,32) ; (275,89,64)
(253,0,64) ; (275,89,96)
(253,0,96) ; (275,89,128)
(253,0,128) ; (275,89,160)
(253,0,160) ; (275,89,192)
(277,79,0) ; (321,149,49)
(321,79,0) ; (365,149,49)
(314,79,49) ; (365,144,105)
(314,79,105) ; (365,144,161)
(314,79,161) ; (365,144,217)
(277,79,49) ; (314,140,88)
(277,79,88) ; (314,140,127)
(277,79,127) ; (314,140,166)
(277,79,166) ; (314,140,205)
(0,0,106) ; (65,51,162)
(0,51,106) ; (65,102,162)
(0,0,162) ; (65,51,218)
(0,51,162) ; (65,102,218)
(0,105,106) ; (61,144,143)
(0,105,143) ; (61,144,180)
(0,105,180) ; (61,144,217)
(366,196,180) ; (427,233,219)
