0.0558
80 8001
587 233 220
10
1 89 1  71 1  68 1 9
2 117 0  26 1  76 0 6
3 77 1  40 1  69 1 8
4 54 0  26 1  79 0 9
5 91 1  56 1  75 1 15
6 63 1  99 1  57 1 7
7 119 1  90 1  65 1 10
8 110 0  29 1  57 1 10
9 95 0  98 0  42 1 10
10 46 1  95 0  27 1 9
(178,136,142) ; (0,0,0)
(225,112,182) ; (362,0,0)
(196,95,214) ; (0,138,0)
(270,119,220) ; (317,114,0)
(126,99,57) ; (178,0,0)
(120,77,216) ; (196,156,0)
(58,110,173) ; (304,0,0)
(99,57,63) ; (196,99,0)
(126,99,114) ; (178,0,57)
(91,56,150) ; (196,100,63)
(108,79,78) ; (0,0,142)
(91,56,75) ; (0,79,142)
(69,80,77) ; (108,0,142)
(79,54,78) ; (91,80,142)
(95,98,42) ; (178,0,171)
(27,95,46) ; (273,0,171)
(57,110,29) ; (304,0,173)
(171,110,29) ; (416,0,182)
(46,95,27) ; (370,0,182)
