0.0623
7 701
587 233 220
10
1 88 1  72 1  54 1 17
2 69 0  96 0  23 1 19
3 84 1  99 1  55 1 14
4 89 0  84 0  40 1 11
5 41 1  33 1  72 0 4
6 52 0  25 1  49 1 12
7 85 0  87 0  39 1 14
8 45 1  59 0  29 1 14
9 88 0  93 0  33 1 9
10 115 0  28 1  75 0 12
(174,85,156) ; (0,0,0)
(297,84,220) ; (290,0,0)
(336,89,179) ; (0,144,0)
(72,88,216) ; (515,145,0)
(174,85,78) ; (341,148,0)
(315,59,58) ; (272,84,0)
(176,54,216) ; (0,85,0)
(115,75,196) ; (174,0,0)
(96,69,184) ; (176,75,0)
(288,54,88) ; (299,84,58)
(25,52,49) ; (272,84,58)
(115,75,140) ; (400,158,78)
(55,84,99) ; (345,149,78)
(25,52,49) ; (272,84,107)
(100,52,74) ; (487,84,146)
(176,54,72) ; (311,84,146)
(174,85,39) ; (0,0,156)
(25,52,49) ; (272,84,156)
(41,72,33) ; (359,161,177)
(267,84,40) ; (0,144,179)
(66,72,41) ; (268,156,179)
(96,69,23) ; (176,75,184)
(96,69,23) ; (0,0,195)
(52,49,25) ; (96,0,195)
(96,69,23) ; (174,0,196)
