0.052
17 1701
587 233 220
10
1 71 1  60 1  54 1 11
2 97 0  34 1  56 1 14
3 74 0  33 1  32 1 15
4 46 1  70 1  79 1 15
5 119 1  68 1  74 1 11
6 69 0  85 0  31 1 11
7 55 1  72 1  37 1 18
8 85 0  84 0  37 1 12
9 76 0  87 0  37 1 10
10 82 0  92 0  32 1 13
(480,74,220) ; (0,0,0)
(152,87,216) ; (0,146,0)
(179,60,216) ; (408,173,0)
(97,170,124) ; (490,0,0)
(276,70,189) ; (0,74,0)
(254,85,148) ; (152,148,0)
(82,92,160) ; (408,81,0)
(127,74,220) ; (281,74,0)
(92,164,96) ; (495,0,124)
(138,79,70) ; (152,153,148)
(92,82,64) ; (314,150,148)
(71,54,60) ; (419,119,160)
(72,37,55) ; (418,81,160)
(255,69,31) ; (0,74,189)
