0.0494
4 401
587 233 220
10
1 55 1  65 1  64 1 12
2 35 1  84 0  57 1 10
3 120 0  37 1  35 1 6
4 38 1  37 1  37 1 14
5 113 1  81 1  57 1 10
6 36 1  70 1  57 1 13
7 31 1  67 0  45 1 11
8 105 0  97 0  32 1 7
9 63 1  86 1  69 1 12
10 118 1  82 1  70 1 13
(350,164,118) ; (0,0,0)
(171,113,219) ; (416,0,0)
(344,69,220) ; (0,164,0)
(140,120,212) ; (447,113,0)
(97,105,160) ; (350,128,0)
(65,128,165) ; (351,0,0)
(113,162,57) ; (0,0,118)
(233,120,70) ; (113,0,118)
(228,37,37) ; (113,127,118)
(224,36,57) ; (113,128,155)
(72,70,57) ; (375,163,160)
(84,35,57) ; (363,128,160)
(65,128,55) ; (351,0,165)
(67,124,45) ; (0,0,175)
(38,113,37) ; (67,0,175)
(111,38,37) ; (0,124,175)
(210,97,32) ; (113,0,188)
