0.052
17 1701
587 233 220
10
1 71 1  60 1  54 1 11
2 97 0  34 1  56 1 14
3 74 0  33 1  32 1 15
4 46 1  70 1  79 1 15
5 119 1  68 1  74 1 11
6 69 0  85 0  31 1 11
7 55 1  72 1  37 1 18
8 85 0  84 0  37 1 12
9 76 0  87 0  37 1 10
10 82 0  92 0  32 1 13
(0,0,0) ; (32,74,33)
(32,0,0) ; (64,74,33)
(64,0,0) ; (96,74,33)
(96,0,0) ; (128,74,33)
(128,0,0) ; (160,74,33)
(160,0,0) ; (192,74,33)
(192,0,0) ; (224,74,33)
(224,0,0) ; (256,74,33)
(256,0,0) ; (288,74,33)
(288,0,0) ; (320,74,33)
(320,0,0) ; (352,74,33)
(352,0,0) ; (384,74,33)
(384,0,0) ; (416,74,33)
(416,0,0) ; (448,74,33)
(448,0,0) ; (480,74,33)
(0,0,33) ; (68,74,152)
(68,0,33) ; (136,74,152)
(136,0,33) ; (204,74,152)
(204,0,33) ; (272,74,152)
(272,0,33) ; (340,74,152)
(340,0,33) ; (408,74,152)
(408,0,33) ; (476,74,152)
(0,0,152) ; (119,74,220)
(119,0,152) ; (238,74,220)
(238,0,152) ; (357,74,220)
(357,0,152) ; (476,74,220)
(0,146,0) ; (76,233,37)
(76,146,0) ; (152,233,37)
(0,146,37) ; (76,233,74)
(76,146,37) ; (152,233,74)
(0,146,74) ; (76,233,111)
(76,146,74) ; (152,233,111)
(0,146,111) ; (76,233,148)
(76,146,111) ; (152,233,148)
(0,146,148) ; (76,233,185)
(76,146,148) ; (152,233,185)
(0,146,185) ; (69,231,216)
(69,146,185) ; (138,231,216)
(408,173,0) ; (479,233,54)
(479,173,0) ; (550,233,54)
(550,173,0) ; (587,228,72)
(408,173,54) ; (479,233,108)
(479,173,54) ; (550,233,108)
(550,173,72) ; (587,228,144)
(408,173,108) ; (479,233,162)
(479,173,108) ; (550,233,162)
(550,173,144) ; (587,228,216)
(408,173,162) ; (479,233,216)
(479,173,162) ; (550,233,216)
(490,0,0) ; (587,34,56)
(490,34,0) ; (587,68,56)
(490,68,0) ; (587,102,56)
(490,102,0) ; (587,136,56)
(490,136,0) ; (587,170,56)
(490,0,56) ; (587,56,90)
(490,56,56) ; (587,112,90)
(490,112,56) ; (587,168,90)
(490,0,90) ; (587,56,124)
(490,56,90) ; (587,112,124)
(490,112,90) ; (587,168,124)
(0,74,0) ; (46,144,79)
(46,74,0) ; (92,144,79)
(92,74,0) ; (138,144,79)
(138,74,0) ; (184,144,79)
(184,74,0) ; (230,144,79)
(230,74,0) ; (276,144,79)
(0,74,79) ; (46,144,158)
(46,74,79) ; (92,144,158)
(92,74,79) ; (138,144,158)
(138,74,79) ; (184,144,158)
(184,74,79) ; (230,144,158)
(230,74,79) ; (276,144,158)
(0,74,158) ; (85,143,189)
(85,74,158) ; (170,143,189)
(170,74,158) ; (255,143,189)
(152,148,0) ; (237,232,37)
(237,148,0) ; (322,232,37)
(322,148,0) ; (406,233,37)
(152,148,37) ; (237,232,74)
(237,148,37) ; (322,232,74)
(322,148,37) ; (406,233,74)
(152,148,74) ; (237,232,111)
(237,148,74) ; (322,232,111)
(322,148,74) ; (406,233,111)
(152,148,111) ; (237,232,148)
(237,148,111) ; (322,232,148)
(322,148,111) ; (406,233,148)
(408,81,0) ; (490,173,32)
(408,81,32) ; (490,173,64)
(408,81,64) ; (490,173,96)
(408,81,96) ; (490,173,128)
(408,81,128) ; (490,173,160)
(281,74,0) ; (336,146,37)
(336,74,0) ; (408,111,55)
(336,111,0) ; (408,148,55)
(281,74,37) ; (336,146,74)
(336,74,55) ; (408,111,110)
(336,111,55) ; (408,148,110)
(281,74,74) ; (336,146,111)
(336,74,110) ; (408,111,165)
(336,111,110) ; (408,148,165)
(281,74,111) ; (336,111,183)
(281,111,111) ; (336,148,183)
(336,74,165) ; (408,111,220)
(336,111,165) ; (408,148,220)
(281,74,183) ; (336,146,220)
(495,0,124) ; (587,82,156)
(495,82,124) ; (587,164,156)
(495,0,156) ; (587,82,188)
(495,82,156) ; (587,164,188)
(495,0,188) ; (587,82,220)
(495,82,188) ; (587,164,220)
(152,153,148) ; (198,232,218)
(198,153,148) ; (244,232,218)
(244,153,148) ; (290,232,218)
(314,150,148) ; (406,232,180)
(314,150,180) ; (406,232,212)
(419,119,160) ; (490,173,220)
(418,81,160) ; (490,118,215)
(0,74,189) ; (85,143,220)
(85,74,189) ; (170,143,220)
(170,74,189) ; (255,143,220)
