0.0505
92 9201
587 233 220
10
1 63 1  43 1  55 1 15
2 107 0  75 1  47 1 17
3 35 1  50 1  52 1 13
4 79 0  34 1  22 1 17
5 56 0  79 0  25 1 6
6 32 1  79 0  30 1 9
7 78 1  99 1  77 1 9
8 78 0  95 0  26 1 9
9 66 1  96 1  68 1 14
10 105 0  96 0  30 1 15
(105,96,210) ; (0,0,0)
(297,231,78) ; (290,0,0)
(192,136,220) ; (0,97,0)
(184,96,90) ; (105,0,0)
(96,136,66) ; (192,97,0)
(95,78,104) ; (192,155,66)
(79,56,150) ; (192,99,66)
(170,225,141) ; (417,0,78)
(75,214,141) ; (342,0,78)
(52,152,140) ; (290,0,78)
(44,79,136) ; (298,152,78)
(78,95,130) ; (105,0,90)
(105,96,120) ; (183,0,90)
(35,52,50) ; (192,181,170)
(55,63,43) ; (227,170,170)
