0.0392
67 6701
587 233 220
10
1 70 1  49 1  59 1 23
2 45 1  28 1  42 1 32
3 68 1  88 0  35 1 20
4 104 0  48 1  46 1 11
5 77 0  35 1  21 1 18
6 76 1  96 1  63 1 19
7 43 1  35 1  68 1 15
8 78 0  43 1  39 1 17
9 35 1  86 0  33 1 19
10 33 1  51 1  37 1 23
(378,96,152) ; (0,0,0)
(176,136,140) ; (0,97,0)
(350,59,217) ; (237,174,0)
(208,48,219) ; (379,0,0)
(152,126,96) ; (435,48,0)
(51,132,148) ; (176,101,0)
(56,45,213) ; (379,48,0)
(172,78,156) ; (263,96,0)
(35,77,210) ; (227,97,0)
(96,126,76) ; (491,48,96)
(56,126,90) ; (435,48,96)
(175,68,78) ; (0,165,140)
(176,68,78) ; (0,97,140)
(51,132,37) ; (176,101,148)
(280,86,66) ; (0,0,152)
(70,88,68) ; (308,0,152)
(28,84,45) ; (280,0,152)
(166,77,63) ; (269,97,156)
(92,104,48) ; (495,48,172)
(77,21,35) ; (510,153,172)
(45,126,28) ; (176,107,185)
(51,111,33) ; (440,48,186)
