0.0482
64 6401
587 233 220
10
1 59 1  45 1  51 1 15
2 30 1  52 1  79 0 14
3 98 0  51 1  47 1 23
4 99 0  76 1  44 1 13
5 88 1  47 1  51 1 10
6 105 0  25 1  20 1 18
7 109 0  60 0  23 1 15
8 64 1  59 1  51 1 22
9 64 1  43 1  70 1 12
10 86 1  57 1  78 1 12
(392,94,153) ; (0,0,0)
(295,51,220) ; (0,182,0)
(86,228,156) ; (501,0,0)
(297,88,152) ; (0,94,0)
(204,64,118) ; (297,169,0)
(109,120,161) ; (392,0,0)
(204,45,118) ; (297,124,0)
(79,30,104) ; (313,94,0)
(79,30,52) ; (313,94,104)
(118,64,51) ; (383,169,118)
(105,45,100) ; (396,124,118)
(86,64,70) ; (297,169,118)
(99,44,76) ; (297,125,118)
(280,86,64) ; (0,96,152)
(357,88,47) ; (0,0,153)
(30,79,52) ; (360,0,153)
(86,70,64) ; (501,0,156)
(86,156,57) ; (501,72,156)
(79,30,52) ; (313,94,156)
(78,86,57) ; (423,0,161)
(30,79,52) ; (393,0,161)
(79,30,52) ; (422,86,161)
(118,64,51) ; (383,169,169)
(79,52,30) ; (304,181,188)
(315,75,20) ; (0,0,200)
