0.0415
91 9101
587 233 220
10
1 56 0  95 0  24 1 13
2 85 0  67 1  36 1 22
3 44 0  78 0  22 1 17
4 89 0  77 0  20 1 15
5 55 1  48 1  73 1 12
6 69 0  40 1  25 1 10
7 75 1  39 1  61 1 12
8 87 1  92 1  54 1 14
9 53 1  56 1  50 1 12
10 64 1  96 1  77 1 16
(134,85,180) ; (0,0,0)
(192,154,220) ; (395,0,0)
(324,92,218) ; (0,141,0)
(215,77,192) ; (372,156,0)
(200,56,130) ; (0,85,0)
(67,85,180) ; (134,0,0)
(122,75,217) ; (273,0,0)
(72,85,170) ; (201,0,0)
(48,73,220) ; (324,160,0)
(50,56,215) ; (345,75,0)
(69,25,40) ; (326,131,0)
(95,56,216) ; (200,85,0)
(48,55,219) ; (297,75,0)
(69,25,40) ; (326,131,40)
(69,25,40) ; (326,131,80)
(69,25,40) ; (326,131,120)
(184,54,87) ; (0,85,130)
(69,25,40) ; (326,131,160)
(55,73,48) ; (201,0,170)
(134,85,36) ; (0,0,180)
(61,75,39) ; (134,0,180)
(200,69,25) ; (387,160,192)
