0.0549
5 501
587 233 220
10
1 113 0  51 1  41 1 8
2 96 1  82 1  72 1 11
3 43 1  89 0  77 1 9
4 68 1  44 1  37 1 14
5 68 0  38 1  29 1 15
6 100 0  29 1  61 0 13
7 72 1  99 0  45 1 9
8 91 0  70 1  36 1 12
9 120 0  89 0  31 1 12
10 113 0  91 1  54 1 8
(89,172,154) ; (0,0,0)
(316,96,216) ; (271,0,0)
(297,136,216) ; (290,97,0)
(200,61,174) ; (0,172,0)
(89,120,217) ; (89,0,0)
(113,51,164) ; (89,121,0)
(89,120,124) ; (178,0,0)
(88,37,204) ; (200,196,0)
(88,74,174) ; (202,122,0)
(82,72,96) ; (178,0,124)
(89,43,77) ; (178,72,124)
(89,120,31) ; (0,0,154)
(68,38,29) ; (0,134,154)
(113,51,41) ; (89,121,164)
(113,51,41) ; (0,182,174)
(68,58,38) ; (113,175,174)
(87,68,38) ; (202,122,174)
(68,38,29) ; (0,134,183)
(68,114,29) ; (0,0,185)
