0.0387
65 6501
587 233 220
10
1 84 1  67 1  76 1 17
2 77 0  37 1  48 1 10
3 117 0  31 1  21 1 17
4 73 0  29 1  28 1 15
5 99 0  36 1  53 1 17
6 36 1  78 0  57 1 17
7 32 1  27 1  69 0 10
8 63 0  29 1  31 1 9
9 118 0  66 1  55 1 13
10 70 1  66 1  80 1 18
(0,0,0) ; (99,36,53)
(99,0,0) ; (198,36,53)
(198,0,0) ; (297,36,53)
(297,0,0) ; (396,36,53)
(0,0,53) ; (99,36,106)
(99,0,53) ; (198,36,106)
(198,0,53) ; (297,36,106)
(297,0,53) ; (396,36,106)
(0,0,106) ; (99,36,159)
(99,0,106) ; (198,36,159)
(198,0,106) ; (297,36,159)
(297,0,106) ; (396,36,159)
(0,0,159) ; (99,36,212)
(99,0,159) ; (198,36,212)
(198,0,159) ; (297,36,212)
(297,0,159) ; (396,36,212)
(0,93,0) ; (80,163,66)
(80,93,0) ; (160,163,66)
(160,93,0) ; (240,163,66)
(0,163,0) ; (80,233,66)
(80,163,0) ; (160,233,66)
(160,163,0) ; (240,233,66)
(0,93,66) ; (80,163,132)
(80,93,66) ; (160,163,132)
(160,93,66) ; (240,163,132)
(0,163,66) ; (80,233,132)
(80,163,66) ; (160,233,132)
(160,163,66) ; (240,233,132)
(0,93,132) ; (80,163,198)
(80,93,132) ; (160,163,198)
(160,93,132) ; (240,163,198)
(0,163,132) ; (80,233,198)
(80,163,132) ; (160,233,198)
(160,163,132) ; (240,233,198)
(0,93,198) ; (117,124,219)
(117,93,198) ; (234,124,219)
(0,124,198) ; (117,155,219)
(117,124,198) ; (234,155,219)
(0,155,198) ; (117,186,219)
(117,155,198) ; (234,186,219)
(0,186,198) ; (117,217,219)
(117,186,198) ; (234,217,219)
(469,68,0) ; (587,123,66)
(469,123,0) ; (587,178,66)
(469,178,0) ; (587,233,66)
(469,68,66) ; (587,123,132)
(469,123,66) ; (587,178,132)
(469,178,66) ; (587,233,132)
(469,68,132) ; (587,123,198)
(469,123,132) ; (587,178,198)
(469,178,132) ; (587,233,198)
(469,68,198) ; (586,99,219)
(469,99,198) ; (586,130,219)
(469,130,198) ; (586,161,219)
(469,161,198) ; (586,192,219)
(469,192,198) ; (586,223,219)
(469,0,0) ; (587,66,55)
(469,0,55) ; (587,66,110)
(469,0,110) ; (587,66,165)
(469,0,165) ; (587,66,220)
(0,36,0) ; (78,93,36)
(78,36,0) ; (156,93,36)
(0,36,36) ; (78,93,72)
(78,36,36) ; (156,93,72)
(0,36,72) ; (78,93,108)
(78,36,72) ; (156,93,108)
(0,36,108) ; (78,93,144)
(78,36,108) ; (156,93,144)
(0,36,144) ; (78,93,180)
(78,36,144) ; (156,93,180)
(0,36,180) ; (78,93,216)
(78,36,180) ; (156,93,216)
(317,65,0) ; (393,149,67)
(393,65,0) ; (469,149,67)
(317,149,0) ; (393,233,67)
(393,149,0) ; (469,233,67)
(317,65,67) ; (393,149,134)
(393,65,67) ; (469,149,134)
(317,149,67) ; (393,233,134)
(393,149,67) ; (469,233,134)
(396,0,0) ; (469,29,28)
(396,0,28) ; (469,29,56)
(396,0,56) ; (469,29,84)
(396,0,84) ; (469,29,112)
(396,0,112) ; (469,28,141)
(396,0,141) ; (469,28,170)
(396,0,170) ; (469,28,199)
(400,29,0) ; (469,61,27)
(400,29,27) ; (469,61,54)
(400,29,54) ; (469,61,81)
(400,29,81) ; (469,61,108)
(400,29,108) ; (469,61,135)
(400,29,135) ; (469,61,162)
(400,29,162) ; (469,61,189)
(400,29,189) ; (469,61,216)
(156,36,0) ; (234,93,36)
(156,36,36) ; (234,93,72)
(156,36,72) ; (234,93,108)
(156,36,108) ; (234,93,144)
(156,36,144) ; (234,93,180)
(327,36,0) ; (400,65,28)
(327,36,28) ; (400,65,56)
(327,36,56) ; (400,65,84)
(327,36,84) ; (400,65,112)
(327,36,112) ; (400,64,141)
(240,65,0) ; (316,149,67)
(240,149,0) ; (316,233,67)
(240,65,67) ; (316,149,134)
(240,149,67) ; (316,233,134)
(240,65,134) ; (313,94,162)
(240,94,134) ; (316,161,218)
(240,161,134) ; (316,228,218)
(240,65,162) ; (313,94,190)
(240,65,190) ; (313,94,218)
(234,36,0) ; (297,65,31)
(234,36,31) ; (297,65,62)
(234,36,62) ; (297,65,93)
(234,36,93) ; (297,65,124)
(234,36,124) ; (297,65,155)
(234,36,155) ; (297,65,186)
(234,36,186) ; (297,65,217)
(317,166,134) ; (393,233,218)
(393,166,134) ; (469,233,218)
(321,65,134) ; (358,142,182)
(358,65,134) ; (395,142,182)
(395,65,134) ; (432,142,182)
(432,65,134) ; (469,142,182)
(321,65,182) ; (369,142,219)
(369,65,182) ; (417,142,219)
(417,65,182) ; (465,142,219)
(352,145,134) ; (469,166,165)
(331,36,141) ; (400,63,173)
(331,36,173) ; (400,63,205)
(352,145,165) ; (469,166,196)
(156,36,180) ; (233,84,217)
