0.0527
71 7101
587 233 220
10
1 113 0  42 1  39 1 8
2 75 1  73 1  71 1 7
3 118 0  31 1  56 1 8
4 83 1  86 1  54 1 8
5 86 1  66 1  58 1 12
6 99 1  58 1  56 1 6
7 86 1  96 1  62 1 8
8 63 1  48 1  75 1 12
9 112 1  83 1  69 1 12
10 74 1  50 1  50 1 4
(252,150,220) ; (0,0,0)
(198,116,214) ; (389,0,0)
(336,83,207) ; (0,150,0)
(168,116,99) ; (419,117,0)
(83,112,207) ; (336,121,0)
(62,118,168) ; (327,0,0)
(75,148,213) ; (252,0,0)
(42,113,117) ; (545,120,99)
(126,75,48) ; (419,158,99)
(118,31,56) ; (427,127,99)
(73,75,71) ; (472,158,147)
(48,75,63) ; (424,158,147)
(118,31,56) ; (427,127,155)
(50,74,50) ; (339,0,168)
