0.0452
8 801
587 233 220
10
1 47 1  46 1  46 1 22
2 83 0  32 1  52 1 21
3 103 0  35 1  21 1 17
4 58 0  28 1  31 1 22
5 51 1  43 1  70 1 17
6 50 0  98 0  23 1 14
7 63 0  92 0  21 1 25
8 70 1  74 1  71 1 16
9 107 0  67 1  52 1 19
10 58 1  38 1  44 1 24
(252,92,126) ; (0,0,0)
(215,140,220) ; (0,93,0)
(335,107,220) ; (252,0,0)
(176,58,218) ; (411,175,0)
(93,58,216) ; (494,117,0)
(107,67,208) ; (387,108,0)
(196,50,161) ; (215,183,0)
(140,74,142) ; (247,109,0)
(32,83,156) ; (215,100,0)
(230,92,94) ; (0,0,126)
(103,70,21) ; (284,113,142)
(31,58,28) ; (247,125,142)
(32,83,52) ; (215,100,156)
(140,43,51) ; (271,190,161)
(47,46,46) ; (215,187,161)
(103,70,21) ; (284,113,163)
(31,58,28) ; (247,125,170)
(103,63,35) ; (284,120,184)
