0.0383
30 3001
587 233 220
10
1 73 0  68 1  35 1 11
2 45 1  67 1  60 1 7
3 57 1  48 1  78 1 12
4 55 1  60 1  42 1 12
5 70 1  42 1  74 1 17
6 106 0  30 1  34 1 6
7 58 1  44 1  34 1 7
8 85 0  79 1  40 1 16
9 88 1  60 1  59 1 14
10 95 1  99 1  59 1 16
(297,190,59) ; (0,0,0)
(120,176,219) ; (467,0,0)
(280,42,148) ; (0,191,0)
(144,57,156) ; (443,176,0)
(170,158,160) ; (297,0,0)
(140,74,220) ; (303,159,0)
(295,190,99) ; (0,0,59)
(222,42,70) ; (0,191,148)
(55,42,60) ; (222,191,148)
(126,55,60) ; (461,178,156)
(90,185,60) ; (0,0,158)
(135,112,60) ; (90,0,158)
(144,78,57) ; (90,112,158)
(68,106,60) ; (225,0,158)
(55,84,60) ; (234,106,158)
(44,136,58) ; (423,0,160)
(44,102,58) ; (379,0,160)
(34,106,60) ; (345,0,160)
(78,48,57) ; (345,110,160)
(48,156,57) ; (297,0,160)
