0.048
46 4601
587 233 220
10
1 88 1  54 1  77 1 12
2 30 1  82 0  48 1 13
3 94 1  87 1  48 1 14
4 41 1  67 1  66 1 10
5 119 0  34 1  32 1 14
6 31 1  96 0  36 1 15
7 80 1  63 1  80 1 7
8 101 0  53 0  22 1 16
9 60 1  89 1  65 1 13
10 68 1  71 1  79 1 11
(82,134,133) ; (0,0,0)
(409,54,220) ; (178,0,0)
(195,178,214) ; (392,55,0)
(240,97,160) ; (0,136,0)
(94,48,204) ; (82,0,0)
(96,87,218) ; (82,48,0)
(79,68,213) ; (313,165,0)
(136,79,213) ; (178,54,0)
(72,96,217) ; (240,137,0)
(77,108,176) ; (315,54,0)
(80,63,80) ; (0,0,133)
(79,68,71) ; (0,63,133)
(164,96,60) ; (0,137,160)
(65,89,60) ; (164,144,160)
(67,66,41) ; (325,54,176)
