0.0623
7 701
587 233 220
10
1 88 1  72 1  54 1 17
2 69 0  96 0  23 1 19
3 84 1  99 1  55 1 14
4 89 0  84 0  40 1 11
5 41 1  33 1  72 0 4
6 52 0  25 1  49 1 12
7 85 0  87 0  39 1 14
8 45 1  59 0  29 1 14
9 88 0  93 0  33 1 9
10 115 0  28 1  75 0 12
(0,0,0) ; (87,85,39)
(87,0,0) ; (174,85,39)
(0,0,39) ; (87,85,78)
(87,0,39) ; (174,85,78)
(0,0,78) ; (87,85,117)
(87,0,78) ; (174,85,117)
(0,0,117) ; (87,85,156)
(87,0,117) ; (174,85,156)
(290,0,0) ; (389,84,55)
(389,0,0) ; (488,84,55)
(488,0,0) ; (587,84,55)
(290,0,55) ; (389,84,110)
(389,0,55) ; (488,84,110)
(488,0,55) ; (587,84,110)
(290,0,110) ; (389,84,165)
(389,0,110) ; (488,84,165)
(488,0,110) ; (587,84,165)
(290,0,165) ; (389,84,220)
(389,0,165) ; (488,84,220)
(488,0,165) ; (587,84,220)
(0,144,0) ; (84,233,40)
(84,144,0) ; (168,233,40)
(168,144,0) ; (252,233,40)
(252,144,0) ; (336,233,40)
(0,144,40) ; (84,233,80)
(84,144,40) ; (168,233,80)
(168,144,40) ; (252,233,80)
(252,144,40) ; (336,233,80)
(0,144,80) ; (93,232,113)
(93,144,80) ; (186,232,113)
(186,144,80) ; (279,232,113)
(279,144,80) ; (334,228,179)
(0,144,113) ; (93,232,146)
(93,144,113) ; (186,232,146)
(186,144,113) ; (279,232,146)
(0,144,146) ; (93,232,179)
(93,144,146) ; (186,232,179)
(186,144,146) ; (279,232,179)
(515,145,0) ; (587,233,54)
(515,145,54) ; (587,233,108)
(515,145,108) ; (587,233,162)
(515,145,162) ; (587,233,216)
(341,148,0) ; (428,233,39)
(428,148,0) ; (515,233,39)
(341,148,39) ; (428,233,78)
(428,148,39) ; (515,233,78)
(272,84,0) ; (317,143,29)
(317,84,0) ; (362,143,29)
(362,84,0) ; (407,143,29)
(407,84,0) ; (452,143,29)
(452,84,0) ; (497,143,29)
(497,84,0) ; (542,143,29)
(542,84,0) ; (587,143,29)
(272,84,29) ; (317,143,58)
(317,84,29) ; (362,143,58)
(362,84,29) ; (407,143,58)
(407,84,29) ; (452,143,58)
(452,84,29) ; (497,143,58)
(497,84,29) ; (542,143,58)
(542,84,29) ; (587,143,58)
(0,85,0) ; (88,139,72)
(88,85,0) ; (176,139,72)
(0,85,72) ; (88,139,144)
(88,85,72) ; (176,139,144)
(0,85,144) ; (88,139,216)
(88,85,144) ; (176,139,216)
(174,0,0) ; (289,75,28)
(174,0,28) ; (289,75,56)
(174,0,56) ; (289,75,84)
(174,0,84) ; (289,75,112)
(174,0,112) ; (289,75,140)
(174,0,140) ; (289,75,168)
(174,0,168) ; (289,75,196)
(176,75,0) ; (272,144,23)
(176,75,23) ; (272,144,46)
(176,75,46) ; (272,144,69)
(176,75,69) ; (272,144,92)
(176,75,92) ; (272,144,115)
(176,75,115) ; (272,144,138)
(176,75,138) ; (272,144,161)
(176,75,161) ; (272,144,184)
(299,84,58) ; (371,138,146)
(371,84,58) ; (443,138,146)
(443,84,58) ; (515,138,146)
(515,84,58) ; (587,138,146)
(272,84,58) ; (297,136,107)
(400,158,78) ; (515,233,106)
(400,158,106) ; (515,233,134)
(400,158,134) ; (515,233,162)
(400,158,162) ; (515,233,190)
(400,158,190) ; (515,233,218)
(345,149,78) ; (400,233,177)
(272,84,107) ; (297,136,156)
(487,84,146) ; (512,136,195)
(512,84,146) ; (537,136,195)
(537,84,146) ; (562,136,195)
(562,84,146) ; (587,136,195)
(487,84,195) ; (536,136,220)
(536,84,195) ; (585,136,220)
(311,84,146) ; (399,138,218)
(399,84,146) ; (487,138,218)
(0,0,156) ; (87,85,195)
(87,0,156) ; (174,85,195)
(272,84,156) ; (297,136,205)
(359,161,177) ; (400,233,210)
(0,144,179) ; (89,228,219)
(89,144,179) ; (178,228,219)
(178,144,179) ; (267,228,219)
(268,156,179) ; (301,228,220)
(301,156,179) ; (334,228,220)
(176,75,184) ; (272,144,207)
(0,0,195) ; (96,69,218)
(96,0,195) ; (148,49,220)
(174,0,196) ; (270,69,219)
