0.0537
3 301
587 233 220
10
1 45 1  55 1  60 1 13
2 110 0  38 1  64 1 18
3 87 1  52 1  71 1 10
4 98 0  55 0  25 1 10
5 78 1  56 1  49 1 11
6 104 0  70 1  52 1 13
7 69 1  69 1  52 1 10
8 117 0  39 1  64 1 8
9 69 1  72 1  79 1 15
10 45 1  27 1  49 1 10
(207,158,141) ; (0,0,0)
(330,228,64) ; (257,0,0)
(210,72,158) ; (0,161,0)
(49,112,156) ; (207,0,0)
(45,120,220) ; (210,113,0)
(213,227,156) ; (374,0,64)
(117,128,117) ; (257,0,64)
(112,98,153) ; (262,130,64)
(207,72,79) ; (0,0,141)
(156,56,49) ; (0,72,141)
(135,27,49) ; (0,129,141)
(45,27,49) ; (135,129,141)
(49,56,78) ; (156,72,141)
(45,110,60) ; (207,0,156)
(135,55,60) ; (0,175,158)
(69,69,52) ; (135,161,158)
(117,128,39) ; (257,0,181)
(98,55,25) ; (0,72,190)
(49,45,27) ; (98,72,190)
