0.0466
79 7901
587 233 220
10
1 64 1  52 1  68 1 12
2 30 1  52 1  41 1 8
3 91 0  36 1  66 1 13
4 93 1  100 1  72 1 12
5 61 1  44 1  53 1 9
6 69 0  79 0  21 1 13
7 106 0  40 1  74 1 15
8 54 1  40 1  68 1 14
9 86 1  50 1  60 1 15
10 51 1  38 1  67 1 16
(212,80,169) ; (0,0,0)
(532,93,216) ; (0,140,0)
(156,136,166) ; (431,0,0)
(53,88,213) ; (534,145,0)
(430,60,150) ; (0,80,0)
(108,80,216) ; (323,0,0)
(108,40,216) ; (212,0,0)
(108,40,142) ; (212,40,0)
(102,38,67) ; (212,40,142)
(132,53,61) ; (0,80,150)
(136,54,40) ; (132,80,150)
(160,54,68) ; (270,80,150)
(152,134,51) ; (432,0,166)
(207,79,42) ; (0,0,169)
(123,52,30) ; (132,80,190)
