0.0445
68 6801
587 233 220
10
1 116 0  85 0  34 1 8
2 81 0  28 1  67 0 14
3 114 1  97 1  79 1 12
4 74 0  84 0  30 1 12
5 30 1  30 1  55 1 11
6 54 1  58 1  43 1 13
7 59 1  58 1  36 1 9
8 84 1  97 1  66 1 12
9 101 0  32 1  37 1 15
10 34 1  47 1  55 1 9
(0,0,0) ; (97,114,79)
(97,0,0) ; (194,114,79)
(194,0,0) ; (291,114,79)
(0,114,0) ; (97,228,79)
(97,114,0) ; (194,228,79)
(194,114,0) ; (291,228,79)
(0,0,79) ; (97,114,158)
(97,0,79) ; (194,114,158)
(194,0,79) ; (291,114,158)
(0,114,79) ; (97,228,158)
(97,114,79) ; (194,228,158)
(194,114,79) ; (291,228,158)
(502,0,0) ; (587,116,34)
(502,116,0) ; (587,232,34)
(502,0,34) ; (587,116,68)
(502,116,34) ; (587,232,68)
(502,0,68) ; (587,116,102)
(502,116,68) ; (587,232,102)
(502,0,102) ; (587,116,136)
(502,116,102) ; (587,232,136)
(334,0,0) ; (418,97,66)
(418,0,0) ; (502,97,66)
(334,97,0) ; (418,194,66)
(418,97,0) ; (502,194,66)
(328,197,0) ; (386,233,59)
(386,197,0) ; (444,233,59)
(444,197,0) ; (502,233,59)
(328,197,59) ; (386,233,118)
(386,197,59) ; (444,233,118)
(444,197,59) ; (502,233,118)
(291,0,0) ; (334,58,54)
(291,58,0) ; (334,116,54)
(291,116,0) ; (334,174,54)
(291,0,54) ; (334,58,108)
(291,58,54) ; (334,116,108)
(291,116,54) ; (334,174,108)
(294,186,0) ; (328,233,55)
(294,186,55) ; (328,233,110)
(334,0,66) ; (418,97,132)
(418,0,66) ; (502,97,132)
(334,97,66) ; (418,194,132)
(418,97,66) ; (502,194,132)
(291,0,108) ; (334,58,162)
(291,58,108) ; (334,116,162)
(291,116,108) ; (334,174,162)
(291,0,162) ; (334,58,216)
(291,58,162) ; (334,116,216)
(291,116,162) ; (334,174,216)
(294,186,110) ; (328,233,165)
(294,186,165) ; (328,233,220)
(328,197,118) ; (386,233,177)
(386,197,118) ; (444,233,177)
(444,197,118) ; (502,233,177)
(370,0,132) ; (436,97,216)
(436,0,132) ; (502,97,216)
(370,97,132) ; (436,194,216)
(436,97,132) ; (502,194,216)
(336,0,132) ; (370,47,187)
(336,47,132) ; (370,94,187)
(336,94,132) ; (370,141,187)
(336,141,132) ; (370,188,187)
(506,0,136) ; (587,67,164)
(506,67,136) ; (587,134,164)
(506,134,136) ; (587,201,164)
(506,0,164) ; (587,67,192)
(506,67,164) ; (587,134,192)
(506,134,164) ; (587,201,192)
(506,0,192) ; (587,67,220)
(506,67,192) ; (587,134,220)
(506,134,192) ; (587,201,220)
(532,202,136) ; (587,232,166)
(532,202,166) ; (587,232,196)
(502,202,136) ; (532,232,191)
(0,0,158) ; (101,37,190)
(101,0,158) ; (202,37,190)
(0,37,158) ; (101,74,190)
(101,37,158) ; (202,74,190)
(0,74,158) ; (101,111,190)
(101,74,158) ; (202,111,190)
(0,111,158) ; (101,148,190)
(101,111,158) ; (202,148,190)
(0,148,158) ; (101,185,190)
(101,148,158) ; (202,185,190)
(0,185,158) ; (101,222,190)
(101,185,158) ; (202,222,190)
(0,0,190) ; (84,74,220)
(84,0,190) ; (168,74,220)
(0,74,190) ; (84,148,220)
(84,74,190) ; (168,148,220)
(0,148,190) ; (84,222,220)
(84,148,190) ; (168,222,220)
(168,0,190) ; (198,55,220)
(168,55,190) ; (198,110,220)
(168,110,190) ; (198,165,220)
(168,165,190) ; (198,220,220)
(202,0,158) ; (286,74,188)
(202,74,158) ; (286,148,188)
(202,148,158) ; (286,222,188)
(202,0,188) ; (286,74,218)
(202,74,188) ; (286,148,218)
(202,148,188) ; (286,222,218)
(401,201,177) ; (502,233,214)
(346,203,177) ; (401,233,207)
(340,0,187) ; (370,55,217)
(340,55,187) ; (370,110,217)
(340,110,187) ; (370,165,217)
