0.0399
45 4501
587 233 220
10
1 77 0  28 1  50 1 17
2 84 1  61 1  44 1 14
3 62 0  52 1  30 1 10
4 112 0  28 1  76 0 22
5 37 1  37 1  33 1 13
6 68 1  82 1  63 1 14
7 82 0  40 1  31 1 21
8 62 0  48 1  29 1 21
9 75 0  26 1  50 1 22
10 101 1  99 1  52 1 14
(396,156,101) ; (0,0,0)
(386,77,168) ; (0,156,0)
(189,164,136) ; (398,0,0)
(82,63,216) ; (505,170,0)
(116,62,192) ; (389,171,0)
(226,156,90) ; (0,0,101)
(168,122,119) ; (228,0,101)
(148,33,74) ; (248,123,101)
(183,88,84) ; (404,0,136)
(77,50,82) ; (510,114,136)
(75,26,50) ; (512,88,136)
(112,76,84) ; (398,88,136)
(380,75,52) ; (0,157,168)
(148,33,37) ; (248,123,175)
(162,77,28) ; (0,0,191)
(144,62,29) ; (0,77,191)
(62,96,29) ; (162,0,191)
(75,50,26) ; (144,100,191)
(75,50,26) ; (430,183,192)
