0.0406
32 3201
587 233 220
10
1 60 0  44 0  20 1 24
2 33 1  87 0  66 0 26
3 30 1  46 1  40 1 20
4 35 1  84 0  46 1 15
5 81 1  58 1  67 1 19
6 35 1  30 1  46 1 18
7 42 1  40 1  35 1 17
8 44 1  69 1  66 1 14
9 83 0  40 1  71 1 22
10 96 1  51 1  59 1 17
(408,59,192) ; (0,0,0)
(201,174,81) ; (0,59,0)
(83,120,213) ; (504,113,0)
(174,67,220) ; (413,0,0)
(84,46,210) ; (503,67,0)
(166,80,213) ; (338,153,0)
(105,84,138) ; (398,67,0)
(132,174,66) ; (201,59,0)
(65,92,120) ; (333,59,0)
(132,138,154) ; (201,95,66)
(92,35,150) ; (201,59,66)
(40,35,126) ; (293,59,66)
(66,174,99) ; (0,59,81)
(132,174,99) ; (66,59,81)
(60,92,100) ; (338,59,120)
(105,84,80) ; (398,67,138)
(60,88,40) ; (0,145,180)
(35,84,40) ; (0,59,180)
(132,120,40) ; (66,113,180)
(30,46,40) ; (35,59,180)
(120,46,40) ; (66,59,180)
(360,44,20) ; (0,0,192)
