0.031
60 6001
587 233 220
10
1 98 0  74 1  44 1 16
2 63 0  75 0  29 1 11
3 48 1  65 1  75 1 14
4 37 1  42 1  27 1 9
5 42 1  42 1  75 1 11
6 71 1  69 1  73 1 18
7 77 0  44 1  28 1 17
8 55 1  97 0  34 1 12
9 119 1  65 1  63 1 14
10 66 1  65 1  40 1 7
(584,69,142) ; (0,0,0)
(222,98,220) ; (0,135,0)
(238,130,218) ; (349,103,0)
(240,65,138) ; (0,69,0)
(291,34,220) ; (296,69,0)
(77,84,214) ; (222,149,0)
(48,130,150) ; (301,103,0)
(56,77,220) ; (240,69,0)
(198,65,80) ; (0,69,138)
(40,65,66) ; (198,69,138)
(48,65,75) ; (0,0,142)
(300,65,77) ; (284,0,142)
(142,69,73) ; (48,0,142)
(84,42,75) ; (190,0,142)
(84,27,74) ; (190,42,142)
(42,75,69) ; (307,158,150)
(42,54,37) ; (307,104,150)
(37,42,27) ; (312,116,187)
