0.0387
65 6501
587 233 220
10
1 84 1  67 1  76 1 17
2 77 0  37 1  48 1 10
3 117 0  31 1  21 1 17
4 73 0  29 1  28 1 15
5 99 0  36 1  53 1 17
6 36 1  78 0  57 1 17
7 32 1  27 1  69 0 10
8 63 0  29 1  31 1 9
9 118 0  66 1  55 1 13
10 70 1  66 1  80 1 18
(396,36,212) ; (0,0,0)
(240,140,219) ; (0,93,0)
(118,165,219) ; (469,68,0)
(118,66,220) ; (469,0,0)
(156,57,216) ; (0,36,0)
(152,168,134) ; (317,65,0)
(73,29,199) ; (396,0,0)
(69,32,216) ; (400,29,0)
(78,57,180) ; (156,36,0)
(73,29,141) ; (327,36,0)
(76,168,218) ; (240,65,0)
(63,29,217) ; (234,36,0)
(152,67,84) ; (317,166,134)
(148,77,85) ; (321,65,134)
(117,21,31) ; (352,145,134)
(69,27,64) ; (331,36,141)
(117,21,31) ; (352,145,165)
(77,48,37) ; (156,36,180)
