0.0531
10 1001
587 233 220
10
1 102 0  36 1  76 0 11
2 54 1  74 1  67 1 12
3 41 1  76 1  79 1 9
4 82 1  66 1  64 1 12
5 120 0  79 1  47 1 10
6 93 1  81 1  59 1 11
7 72 1  80 1  55 1 9
8 120 1  87 1  66 1 4
9 60 1  62 0  31 1 13
10 93 0  35 1  21 1 12
(0,0,0) ; (47,120,79)
(47,0,0) ; (94,120,79)
(94,0,0) ; (141,120,79)
(141,0,0) ; (188,120,79)
(188,0,0) ; (235,120,79)
(0,120,0) ; (76,161,79)
(76,120,0) ; (152,161,79)
(152,120,0) ; (228,161,79)
(0,0,79) ; (47,120,158)
(47,0,79) ; (94,120,158)
(94,0,79) ; (141,120,158)
(141,0,79) ; (188,120,158)
(188,0,79) ; (235,120,158)
(0,120,79) ; (76,161,158)
(76,120,79) ; (152,161,158)
(152,120,79) ; (228,161,158)
(342,0,0) ; (377,93,21)
(377,0,0) ; (412,93,21)
(412,0,0) ; (447,93,21)
(447,0,0) ; (482,93,21)
(482,0,0) ; (517,93,21)
(517,0,0) ; (552,93,21)
(552,0,0) ; (587,93,21)
(342,0,21) ; (423,93,80)
(423,0,21) ; (504,93,80)
(504,0,21) ; (585,93,80)
(342,0,80) ; (423,93,139)
(423,0,80) ; (504,93,139)
(504,0,80) ; (585,93,139)
(342,0,139) ; (401,93,220)
(401,0,139) ; (460,93,220)
(460,0,139) ; (519,93,220)
(519,0,139) ; (578,93,220)
(386,159,0) ; (453,233,54)
(453,159,0) ; (520,233,54)
(520,159,0) ; (587,233,54)
(386,159,54) ; (453,233,108)
(453,159,54) ; (520,233,108)
(520,159,54) ; (587,233,108)
(386,159,108) ; (453,233,162)
(453,159,108) ; (520,233,162)
(520,159,108) ; (587,233,162)
(386,159,162) ; (453,233,216)
(453,159,162) ; (520,233,216)
(520,159,162) ; (587,233,216)
(0,167,0) ; (82,233,64)
(82,167,0) ; (164,233,64)
(164,167,0) ; (246,233,64)
(0,167,64) ; (82,233,128)
(82,167,64) ; (164,233,128)
(164,167,64) ; (246,233,128)
(0,167,128) ; (120,233,215)
(120,167,128) ; (240,233,215)
(341,93,0) ; (423,159,64)
(423,93,0) ; (505,159,64)
(505,93,0) ; (587,159,64)
(341,93,64) ; (423,159,128)
(423,93,64) ; (505,159,128)
(505,93,64) ; (587,159,128)
(341,93,128) ; (461,159,215)
(461,93,128) ; (581,159,215)
(306,161,0) ; (386,233,55)
(235,0,0) ; (337,76,36)
(235,76,0) ; (337,152,36)
(235,0,36) ; (337,76,72)
(235,76,36) ; (337,152,72)
(235,0,72) ; (337,76,108)
(235,76,72) ; (337,152,108)
(235,0,108) ; (337,76,144)
(235,76,108) ; (337,152,144)
(235,0,144) ; (337,76,180)
(235,76,144) ; (337,152,180)
(246,153,0) ; (301,233,72)
(246,153,72) ; (301,233,144)
(246,153,144) ; (301,233,216)
(306,161,55) ; (386,233,110)
(306,161,110) ; (386,233,165)
(306,161,165) ; (386,233,220)
(0,0,158) ; (62,31,218)
(62,0,158) ; (124,31,218)
(0,31,158) ; (62,62,218)
(62,31,158) ; (124,62,218)
(124,0,158) ; (155,62,218)
(0,62,158) ; (62,93,218)
(62,62,158) ; (124,93,218)
(0,93,158) ; (62,124,218)
(62,93,158) ; (124,124,218)
(124,62,158) ; (155,124,218)
(0,130,158) ; (62,161,218)
(62,130,158) ; (124,161,218)
(155,0,158) ; (227,80,213)
(155,80,158) ; (227,160,213)
(235,0,180) ; (337,76,216)
(235,76,180) ; (328,97,215)
(235,97,180) ; (328,118,215)
(235,118,180) ; (328,139,215)
