0.0458
26 2601
587 233 220
10
1 35 1  52 1  51 1 17
2 81 1  73 1  79 1 9
3 114 0  66 0  22 1 17
4 116 0  54 1  42 1 13
5 52 1  95 1  60 1 12
6 103 0  72 1  39 1 8
7 86 0  38 1  66 1 16
8 51 1  63 1  78 1 19
9 49 1  90 0  35 1 11
10 91 0  69 0  34 1 10
(0,0,0) ; (35,51,52)
(35,0,0) ; (98,51,78)
(98,0,0) ; (161,51,78)
(0,51,0) ; (81,130,73)
(81,51,0) ; (162,130,73)
(0,0,52) ; (35,51,104)
(0,51,73) ; (81,130,146)
(81,51,73) ; (162,130,146)
(35,0,78) ; (98,51,156)
(98,0,78) ; (161,51,156)
(0,0,104) ; (35,51,156)
(0,51,146) ; (81,130,219)
(81,51,146) ; (162,130,219)
(0,0,156) ; (78,51,219)
(78,0,156) ; (156,51,219)
(379,0,0) ; (431,95,60)
(431,0,0) ; (483,95,60)
(483,0,0) ; (535,95,60)
(535,0,0) ; (587,95,60)
(379,0,60) ; (431,95,120)
(431,0,60) ; (483,95,120)
(483,0,60) ; (535,95,120)
(535,0,60) ; (587,95,120)
(379,0,120) ; (431,95,180)
(431,0,120) ; (483,95,180)
(483,0,120) ; (535,95,180)
(535,0,120) ; (587,95,180)
(379,0,180) ; (448,91,214)
(448,0,180) ; (517,91,214)
(517,0,180) ; (586,91,214)
(0,130,0) ; (39,233,72)
(39,130,0) ; (78,233,72)
(78,130,0) ; (117,233,72)
(117,130,0) ; (156,233,72)
(0,130,72) ; (78,181,135)
(78,130,72) ; (156,181,135)
(0,181,72) ; (78,232,135)
(78,181,72) ; (156,232,135)
(0,130,135) ; (78,181,198)
(78,130,135) ; (156,181,198)
(0,181,135) ; (78,232,198)
(78,181,135) ; (156,232,198)
(243,167,0) ; (329,233,38)
(329,167,0) ; (415,233,38)
(415,167,0) ; (501,233,38)
(501,167,0) ; (587,233,38)
(243,167,38) ; (329,233,76)
(329,167,38) ; (415,233,76)
(415,167,38) ; (501,233,76)
(501,167,38) ; (587,233,76)
(243,167,76) ; (329,233,114)
(329,167,76) ; (415,233,114)
(415,167,76) ; (501,233,114)
(501,167,76) ; (587,233,114)
(243,167,114) ; (329,233,152)
(329,167,114) ; (415,233,152)
(415,167,114) ; (501,233,152)
(501,167,114) ; (587,233,152)
(243,167,152) ; (357,233,174)
(357,167,152) ; (471,233,174)
(471,167,152) ; (585,233,174)
(243,167,174) ; (357,233,196)
(357,167,174) ; (471,233,196)
(471,167,174) ; (585,233,196)
(243,167,196) ; (357,233,218)
(357,167,196) ; (471,233,218)
(471,167,196) ; (585,233,218)
(381,95,0) ; (484,167,39)
(484,95,0) ; (587,167,39)
(381,95,39) ; (484,167,78)
(484,95,39) ; (587,167,78)
(381,95,78) ; (432,130,130)
(432,95,78) ; (483,130,130)
(483,95,78) ; (534,130,130)
(534,95,78) ; (585,130,130)
(381,130,78) ; (432,165,130)
(432,130,78) ; (483,165,130)
(483,130,78) ; (534,165,130)
(534,130,78) ; (585,165,130)
(156,154,0) ; (237,233,73)
(156,154,73) ; (237,233,146)
(156,154,146) ; (237,233,219)
(162,0,0) ; (253,69,34)
(162,0,34) ; (253,69,68)
(162,0,68) ; (253,69,102)
(162,0,102) ; (253,69,136)
(162,0,136) ; (253,69,170)
(162,0,170) ; (253,69,204)
(253,0,0) ; (295,116,54)
(295,0,0) ; (337,116,54)
(337,0,0) ; (379,116,54)
(253,0,54) ; (295,116,108)
(295,0,54) ; (337,116,108)
(337,0,54) ; (379,116,108)
(253,0,108) ; (295,116,162)
(295,0,108) ; (337,116,162)
(337,0,108) ; (379,116,162)
(253,0,162) ; (295,116,216)
(295,0,162) ; (337,116,216)
(337,0,162) ; (379,116,216)
(162,69,0) ; (252,118,35)
(162,69,35) ; (252,118,70)
(162,69,70) ; (252,118,105)
(162,69,105) ; (252,118,140)
(162,69,140) ; (252,118,175)
(162,69,175) ; (252,118,210)
(162,119,0) ; (252,154,49)
(162,119,49) ; (252,154,98)
(162,119,98) ; (252,154,147)
(162,119,147) ; (252,154,196)
(255,116,0) ; (318,167,78)
(318,116,0) ; (381,167,78)
(255,116,78) ; (318,167,156)
(318,116,78) ; (381,167,156)
(471,99,130) ; (585,165,152)
(471,99,152) ; (585,165,174)
(471,99,174) ; (585,165,196)
(471,99,196) ; (585,165,218)
(419,95,130) ; (471,130,181)
(419,130,130) ; (471,165,181)
(384,113,130) ; (419,165,181)
(303,116,156) ; (381,167,219)
(255,116,156) ; (290,167,208)
(419,114,181) ; (471,165,216)
(0,166,198) ; (114,232,220)
