0.048
55 5501
587 233 220
10
1 78 1  92 1  51 1 15
2 97 0  35 1  76 0 12
3 96 0  79 1  43 1 11
4 34 1  39 1  35 1 23
5 92 0  58 0  21 1 11
6 34 1  59 1  74 0 17
7 40 1  43 1  33 1 21
8 94 1  96 1  74 1 10
9 101 0  35 1  41 1 11
10 85 1  49 1  62 1 14
(148,102,219) ; (0,0,0)
(192,79,215) ; (395,0,0)
(472,96,220) ; (0,137,0)
(97,152,210) ; (490,81,0)
(148,34,216) ; (0,103,0)
(147,85,186) ; (148,0,0)
(92,58,63) ; (398,79,0)
(98,85,124) ; (297,0,0)
(156,51,184) ; (148,85,0)
(92,51,156) ; (306,85,0)
(92,51,156) ; (398,79,63)
(96,79,43) ; (299,0,124)
(85,49,62) ; (313,85,156)
(92,78,51) ; (303,0,167)
(120,43,33) ; (148,85,184)
(34,39,35) ; (268,85,184)
(86,80,33) ; (148,0,186)
(59,74,34) ; (234,0,186)
